R,G,B,Im_Positions,Labels
230.8051,231.5636,231.5636,59,-1
157.2371,161.2041,161.2041,60,1
156.7859,160.3257,160.3257,61,-1
155.9472,159.8134,159.8134,62,-1
156.1389,158.3927,158.3927,63,-1
152.6911,156.5409,156.5409,64,-1
148.3821,153.736,153.736,65,-1
147.8746,153.8046,153.8046,66,-1
148.0709,153.0831,153.0831,67,-1
151.3842,157.1665,157.1665,68,-1
151.7157,157.7661,157.7661,69,-1
238.5651,239.3432,239.3432,70,-1
154.4268,160.3528,160.3528,71,-1
156.7762,162.2651,162.2651,72,-1
154.8758,159.7484,159.7484,73,-1
154.68,160.9575,160.9575,74,-1
157.0267,163.2667,163.2667,75,-1
158.5661,163.3838,163.3838,76,-1
161.1884,164.9403,164.9403,77,-1
160.0279,163.0042,163.0042,78,-1
128.6757,131.4083,131.4083,79,-1
160.058,160.3655,160.3655,80,-1
254.0737,254.1136,254.1136,81,-1
161.3779,163.2913,163.2913,82,-1
165.3103,164.9605,164.9605,83,-1
156.1942,159.5528,159.5528,84,-1
160.0739,160.6119,160.6119,85,-1
164.3044,164.0872,164.0872,86,-1
165.2075,165.9628,165.9628,87,-1
160.4167,161.6934,161.6934,88,-1
147.058,148.3361,148.3361,89,-1
131.8213,130.5412,130.5412,90,1
124.0089,125.7111,125.7111,91,-1
254.8261,254.7058,254.7058,92,1
128.5757,130.8285,130.8285,93,-1
136.5731,140.196,140.196,94,-1
122.3137,132.5019,132.5019,95,-1
106.7935,113.2879,113.2879,96,1
105.8774,112.1883,112.1883,97,1
98.7024,103.953,103.953,98,1
102.8384,106.9537,106.9537,99,1
111.0354,115.683,115.683,100,1
132.4097,141.1613,141.1613,101,-1
157.876,169.7081,169.7081,102,-1
196.871,153.9229,153.9229,103,1
155.5404,167.3902,167.3902,104,-1
149.502,161.0479,161.0479,105,-1
120.9411,127.8511,127.8511,106,1
106.5825,112.5278,112.5278,107,1
100.9866,107.6411,107.6411,108,1
98.7263,105.6004,105.6004,109,1
97.4457,103.9679,103.9679,110,1
95.0589,101.1128,101.1128,111,-1
95.0876,100.366,100.366,112,-1
92.5984,97.6855,97.6855,113,-1
73.2848,83.1354,83.1354,114,-1
173.1553,110.1803,110.1803,115,1
91.0074,96.8181,96.8181,116,-1
90.6782,96.6808,96.6808,117,-1
90.5926,96.5919,96.5919,118,-1
88.3224,95.0286,95.0286,119,-1
88.2266,94.7298,94.7298,120,-1
88.9389,94.8603,94.8603,121,-1
86.7078,93.833,93.833,122,-1
83.9145,91.3409,91.3409,123,-1
83.543,91.2281,91.2281,124,-1
82.5375,91.4139,91.4139,125,-1
150.4886,99.5923,99.5923,126,1
83.1702,92.1691,92.1691,127,-1
83.689,92.3997,92.3997,128,-1
205.5246,208.0336,208.0336,129,-1
83.8136,91.5316,91.5316,130,-1
48.6897,57.561,57.561,131,-1
47.539,56.5774,56.5774,132,-1
63.1837,72.8522,72.8522,133,-1
58.85,65.7964,65.7964,134,-1
67.8473,74.9102,74.9102,135,-1
72.0428,80.1531,80.1531,136,-1
149.4577,109.8559,109.8559,137,1
73.2528,80.3978,80.3978,138,-1
71.5963,79.2081,79.2081,139,-1
69.5214,77.2309,77.2309,140,-1
71.0407,76.3685,76.3685,141,-1
103.5464,109.023,109.023,142,1
72.7952,78.1009,78.1009,143,-1
73.8324,79.8594,79.8594,144,-1
71.4885,78.4428,78.4428,145,-1
108.7974,114.1159,114.1159,146,-1
148.928,152.6042,152.6042,147,-1
160.8745,127.4694,127.4694,148,1
165.9018,171.2071,171.2071,149,-1
183.9943,190.7057,190.7057,150,-1
181.4612,188.5456,188.5456,151,-1
172.8865,184.4876,184.4876,152,-1
203.3923,217.2643,217.2643,153,-1
220.2412,235.0651,235.0651,154,-1
189.0246,202.7916,202.7916,155,-1
72.8749,79.9461,79.9461,156,-1
78.5438,86.3561,86.3561,157,-1
78.1018,86.328,86.328,158,-1
167.7616,134.0007,134.0007,159,1
65.0339,72.0887,72.0887,160,-1
65.3201,71.8382,71.8382,161,-1
57.2925,63.0592,63.0592,162,-1
123.8317,138.8282,138.8282,163,-1
110.2458,121.0088,121.0088,164,-1
61.1054,68.2975,68.2975,165,-1
64.4608,72.0584,72.0584,166,-1
60.3561,67.2223,67.2223,167,-1
63.1615,69.6286,69.6286,168,-1
63.0278,70.2436,70.2436,169,-1
184.163,121.6445,121.6445,170,1
64.3832,71.9571,71.9571,171,-1
69.4558,76.0472,76.0472,172,-1
151.3333,162.7082,162.7082,173,-1
146.3193,157.6377,157.6377,174,-1
109.0415,113.1619,113.1619,175,-1
120.7092,125.3511,125.3511,176,-1
166.8653,169.9278,169.9278,177,-1
175.5627,178.7413,178.7413,178,-1
176.4227,178.9248,178.9248,179,-1
175.1819,177.048,177.048,180,-1
183.3105,120.2401,120.2401,181,1
170.0253,172.8933,172.8933,182,-1
168.1729,170.7561,170.7561,183,-1
166.4562,169.2372,169.2372,184,-1
166.0448,168.3053,168.3053,185,-1
164.4361,167.6168,167.6168,186,1
162.7388,165.0205,165.0205,187,1
162.3705,165.1922,165.1922,188,1
159.7854,163.5726,163.5726,189,-1
159.5497,163.1283,163.1283,190,1
159.2292,162.9754,162.9754,191,1
123.5836,97.8373,97.8373,192,1
158.2835,161.6081,161.6081,193,1
158.2661,160.5817,160.5817,194,-1
157.1396,160.0875,160.0875,195,-1
154.959,157.5409,157.5409,196,-1
151.7942,156.2131,156.2131,197,-1
149.1239,154.0599,154.0599,198,-1
147.7092,153.4902,153.4902,199,-1
149.7827,155.2516,155.2516,200,-1
150.5274,156.6598,156.6598,201,-1
150.9713,156.8285,156.8285,202,-1
60.7113,68.8118,68.8118,203,-1
153.5483,159.1091,159.1091,204,-1
156.9557,162.3523,162.3523,205,-1
155.2871,159.4209,159.4209,206,-1
155.7591,160.4327,160.4327,207,-1
156.9314,162.7761,162.7761,208,-1
158.1896,163.5914,163.5914,209,-1
163.047,165.9596,165.9596,210,-1
165.4916,168.8182,168.8182,211,-1
119.5416,121.9385,121.9385,212,-1
163.484,163.7498,163.7498,213,-1
72.3824,81.6505,81.6505,214,-1
167.7187,166.6738,166.6738,215,-1
165.3657,163.824,163.824,216,1
165.9871,166.1084,166.1084,217,-1
164.4863,164.0028,164.0028,218,-1
166.6308,166.3774,166.3774,219,-1
167.5693,167.886,167.886,220,-1
162.5442,163.5227,163.5227,221,-1
146.0818,147.7404,147.7404,222,-1
130.8683,128.6812,128.6812,223,1
127.2754,126.7804,126.7804,224,-1
71.9476,81.9499,81.9499,225,-1
68.4074,77.1858,77.1858,226,-1
127.4332,131.3596,131.3596,227,-1
132.1596,134.0352,134.0352,228,-1
127.7097,133.4062,133.4062,229,-1
103.657,108.7892,108.7892,230,1
101.3696,106.5206,106.5206,231,1
102.7792,107.3943,107.3943,232,1
111.8502,115.4705,115.4705,233,1
123.1981,129.5434,129.5434,234,-1
143.9391,154.6455,154.6455,235,-1
149.6786,161.7735,161.7735,236,-1
94.3475,100.7227,100.7227,237,-1
139.509,148.5312,148.5312,238,-1
135.6493,144.9472,144.9472,239,-1
133.8607,143.3425,143.3425,240,-1
123.4982,133.5919,133.5919,241,-1
98.8495,106.9311,106.9311,242,1
96.7431,103.5331,103.5331,243,-1
96.5407,103.3264,103.3264,244,-1
93.401,99.7191,99.7191,245,-1
92.9184,98.9277,98.9277,246,-1
92.4848,97.8001,97.8001,247,-1
28.4283,40.1496,40.1496,248,1
90.0941,95.6421,95.6421,249,-1
90.045,96.6151,96.6151,250,-1
89.5358,96.2575,96.2575,251,-1
89.0107,96.3566,96.3566,252,-1
86.7597,94.2474,94.2474,253,-1
85.7308,92.185,92.185,254,-1
84.4932,91.4989,91.4989,255,-1
84.0438,91.6294,91.6294,256,-1
83.1267,91.6496,91.6496,257,-1
82.9223,91.9239,91.9239,258,-1
51.621,44.0332,44.0332,259,1
82.1483,91.1376,91.1376,260,-1
80.4533,89.1732,89.1732,261,-1
226.4982,227.9015,227.9015,262,-1
88.4699,96.0929,96.0929,263,-1
63.8243,71.7254,71.7254,264,-1
65.8951,73.0359,73.0359,265,-1
67.7396,75.386,75.386,266,-1
69.9706,76.6556,76.6556,267,-1
69.7946,76.4069,76.4069,268,-1
70.1539,77.5299,77.5299,269,-1
46.9162,40.8116,40.8116,270,1
71.8632,78.4549,78.4549,271,-1
74.484,81.1171,81.1171,272,-1
69.9878,76.8422,76.8422,273,-1
67.94,75.301,75.301,274,-1
84.0417,89.9296,89.9296,275,-1
92.8092,101.8225,101.8225,276,-1
67.8025,74.2712,74.2712,277,-1
73.7114,82.6722,82.6722,278,-1
211.5425,225.4355,225.4355,279,-1
222.6374,237.1414,237.1414,280,-1
52.0473,46.4553,46.4553,281,1
222.9298,237.5772,237.5772,282,-1
222.7583,237.1802,237.1802,283,-1
221.1493,236.1742,236.1742,284,-1
222.0444,237.6958,237.6958,285,-1
222.8884,237.0326,237.0326,286,-1
226.4581,240.0032,240.0032,287,-1
213.6751,227.9723,227.9723,288,-1
53.7629,59.4783,59.4783,289,-1
58.6902,64.8053,64.8053,290,-1
57.2,64.6733,64.6733,291,-1
62.0034,62.9208,62.9208,292,-1
58.3164,65.395,65.395,293,-1
63.7054,70.3454,70.3454,294,-1
56.6267,62.2695,62.2695,295,-1
58.0142,64.0219,64.0219,296,-1
64.2028,70.5348,70.5348,297,-1
61.5966,68.9133,68.9133,298,-1
63.8585,72.4344,72.4344,299,-1
58.3735,65.6627,65.6627,300,-1
63.5284,69.6472,69.6472,301,-1
68.1104,74.8664,74.8664,302,-1
52.1276,48.3597,48.3597,303,1
68.0682,75.2859,75.2859,304,-1
68.488,74.8019,74.8019,305,-1
145.5741,155.6517,155.6517,306,-1
146.0126,156.6105,156.6105,307,-1
122.5039,128.6191,128.6191,308,-1
89.2884,92.9773,92.9773,309,-1
162.8471,164.3851,164.3851,310,-1
172.8881,175.2752,175.2752,311,-1
174.3389,177.2635,177.2635,312,-1
175.767,178.3233,178.3233,313,1
65.1288,61.5834,61.5834,314,1
170.2405,172.8744,172.8744,315,-1
167.0653,169.4145,169.4145,316,-1
165.0397,168.8858,168.8858,317,-1
165.8027,168.5756,168.5756,318,1
165.1177,167.8192,167.8192,319,1
162.9141,165.634,165.634,320,1
160.1999,164.043,164.043,321,1
160.7759,162.8315,162.8315,322,1
159.7209,161.969,161.969,323,1
160.6785,163.1843,163.1843,324,1
37.4272,41.6178,41.6178,325,1
159.2656,161.9985,161.9985,326,-1
159.2597,161.2801,161.2801,327,-1
157.1983,160.3194,160.3194,328,-1
155.6326,158.4711,158.4711,329,1
153.6051,158.4554,158.4554,330,-1
150.3727,154.6789,154.6789,331,-1
151.2284,155.6376,155.6376,332,-1
152.1255,156.4842,156.4842,333,-1
151.5164,157.1586,157.1586,334,-1
153.5204,158.7293,158.7293,335,-1
69.1056,78.9723,78.9723,336,-1
23.5039,37.5337,37.5337,337,1
157.294,162.4794,162.4794,338,-1
156.8265,161.5952,161.5952,339,-1
156.5104,160.8321,160.8321,340,-1
156.8408,161.8466,161.8466,341,-1
158.7767,163.2502,163.2502,342,-1
158.8795,163.3631,163.3631,343,-1
162.1658,166.1011,166.1011,344,-1
159.5311,162.0758,162.0758,345,-1
96.1489,97.5238,97.5238,346,-1
160.9607,160.1982,160.1982,347,-1
69.6477,79.3261,79.3261,348,-1
171.0093,170.3285,170.3285,349,-1
168.0954,165.4938,165.4938,350,1
168.8956,166.9775,166.9775,351,1
172.0371,170.894,170.894,352,-1
172.3109,170.6489,170.6489,353,-1
171.1607,169.3438,169.3438,354,-1
166.8521,167.3774,167.3774,355,-1
145.8331,145.2642,145.2642,356,-1
127.9121,124.7557,124.7557,357,1
126.2823,127.0023,127.0023,358,-1
74.3536,77.2251,77.2251,359,-1
126.4803,131.6797,131.6797,360,-1
134.0531,137.603,137.603,361,-1
137.5651,142.2454,142.2454,362,-1
131.6267,140.5165,140.5165,363,-1
105.5636,109.832,109.832,364,1
109.6063,114.7633,114.7633,365,1
120.0748,125.2178,125.2178,366,1
130.491,139.5995,139.5995,367,-1
133.7441,142.832,142.832,368,-1
137.3839,148.147,148.147,369,-1
151.3939,156.2565,156.2565,370,1
130.1908,139.6724,139.6724,371,-1
132.8731,142.7715,142.7715,372,-1
127.7269,137.3212,137.3212,373,-1
111.2957,120.0496,120.0496,374,-1
98.5667,106.558,106.558,375,1
96.1084,103.9603,103.9603,376,1
94.677,101.9661,101.9661,377,-1
94.8227,101.3063,101.3063,378,-1
91.4317,98.1306,98.1306,379,-1
91.6713,97.6902,97.6902,380,-1
167.9889,172.0327,172.0327,381,-1
90.8845,96.915,96.915,382,-1
89.0233,95.7972,95.7972,383,-1
90.2072,96.6427,96.6427,384,-1
88.5506,95.4457,95.4457,385,-1
86.4972,94.601,94.601,386,-1
84.7308,92.2232,92.2232,387,-1
82.5896,89.68,89.68,388,-1
82.2207,90.537,90.537,389,-1
82.2606,91.1535,91.1535,390,-1
81.9399,90.9376,90.9376,391,-1
174.4143,180.5318,180.5318,392,-1
82.1147,91.1089,91.1089,393,-1
81.5071,90.5604,90.5604,394,-1
210.0471,212.4132,212.4132,395,-1
227.264,228.8004,228.8004,396,-1
244.5933,245.1916,245.1916,397,-1
83.8198,89.7179,89.7179,398,-1
64.2445,71.5799,71.5799,399,-1
73.1814,81.0551,81.0551,400,-1
80.689,89.727,89.727,401,-1
68.9059,79.6001,79.6001,402,-1
179.3457,184.6343,184.6343,403,-1
77.2547,87.6065,87.6065,404,-1
74.2266,80.4873,80.4873,405,-1
70.7198,74.393,74.393,406,-1
63.679,70.5551,70.5551,407,-1
62.6926,86.2907,86.2907,408,-1
122.7896,136.9249,136.9249,409,-1
40.6323,47.6201,47.6201,410,-1
87.486,97.5923,97.5923,411,-1
62.1186,69.6803,69.6803,412,-1
73.5465,81.8628,81.8628,413,-1
180.0703,184.6433,184.6433,414,-1
212.9922,225.5403,225.5403,415,-1
217.2787,229.3243,229.3243,416,-1
206.8528,219.6911,219.6911,417,-1
182.7584,200.8723,200.8723,418,-1
198.8252,213.9316,213.9316,419,-1
217.864,230.2606,230.2606,420,-1
215.4844,227.0236,227.0236,421,-1
216.2662,228.319,228.319,422,-1
218.5585,232.3863,232.3863,423,-1
60.1294,64.3752,64.3752,424,-1
178.4274,183.5033,183.5033,425,-1
60.0196,66.138,66.138,426,-1
55.588,62.4985,62.4985,427,-1
56.7981,63.7847,63.7847,428,-1
61.4926,68.248,68.248,429,-1
60.4316,66.1339,66.1339,430,-1
61.3243,66.9857,66.9857,431,-1
58.3119,64.1672,64.1672,432,-1
69.1605,78.0118,78.0118,433,-1
62.7006,71.601,71.601,434,-1
59.8278,66.4762,66.4762,435,-1
175.3091,179.3921,179.3921,436,-1
62.1755,68.7339,68.7339,437,-1
62.8582,68.2024,68.2024,438,-1
74.9869,81.9481,81.9481,439,-1
68.9785,75.396,75.396,440,-1
131.4546,140.5384,140.5384,441,-1
152.5427,163.2939,163.2939,442,-1
125.6158,131.3534,131.3534,443,-1
75.435,74.7735,74.7735,444,-1
132.4674,132.7561,132.7561,445,1
162.9757,165.3518,165.3518,446,-1
67.8525,77.324,77.324,447,-1
173.4458,177.3115,177.3115,448,-1
162.8245,165.4886,165.4886,449,1
164.6339,167.0053,167.0053,450,1
167.8924,170.5266,170.5266,451,1
163.4704,165.4826,165.4826,452,1
165.125,167.5089,167.5089,453,-1
164.2186,167.1436,167.1436,454,-1
158.5633,162.8795,162.8795,455,1
162.8583,165.2818,165.2818,456,1
163.2662,166.0717,166.0717,457,1
162.3105,164.0149,164.0149,458,1
172.8859,176.5945,176.5945,459,-1
160.7362,162.8303,162.8303,460,-1
160.9231,163.8654,163.8654,461,1
159.9667,162.5007,162.5007,462,1
159.0058,160.4308,160.4308,463,-1
157.1122,160.3713,160.3713,464,-1
157.1218,160.1457,160.1457,465,1
154.4476,159.1883,159.1883,466,-1
152.1798,156.6423,156.6423,467,-1
154.0664,157.5464,157.5464,468,-1
153.7928,157.9443,157.9443,469,-1
172.729,176.432,176.432,470,-1
153.6078,159.0127,159.0127,471,-1
156.0527,161.4717,161.4717,472,-1
160.6718,165.0537,165.0537,473,-1
157.4514,161.8726,161.8726,474,-1
157.6961,161.7407,161.7407,475,-1
158.1622,162.6319,162.6319,476,-1
160.093,163.6241,163.6241,477,-1
161.976,165.3977,165.3977,478,-1
163.47,165.7011,165.7011,479,-1
147.4548,150.5816,150.5816,480,-1
171.9122,175.5336,175.5336,481,-1
104.5915,105.5233,105.5233,482,-1
161.4528,159.511,159.511,483,1
173.0409,172.0186,172.0186,484,-1
172.8368,169.9878,169.9878,485,1
172.1507,170.1243,170.1243,486,1
173.9746,173.3828,173.3828,487,-1
174.4736,173.3284,173.3284,488,-1
174.1899,171.8976,171.8976,489,-1
167.7775,168.5006,168.5006,490,-1
144.5914,143.2814,143.2814,491,-1
171.0931,176.1331,176.1331,492,-1
128.1469,124.6266,124.6266,493,1
129.7913,129.6227,129.6227,494,-1
128.5747,131.7447,131.7447,495,-1
134.9241,137.9161,137.9161,496,-1
132.6556,134.2434,134.2434,497,1
142.7408,150.7631,150.7631,498,-1
131.6004,140.2495,140.2495,499,-1
115.9898,119.7917,119.7917,500,1
132.6843,138.854,138.854,501,-1
136.1478,146.8102,146.8102,502,-1
169.756,175.276,175.276,503,-1
121.2242,128.3106,128.3106,504,-1
123.7304,131.6102,131.6102,505,-1
119.3343,127.3831,127.3831,506,-1
123.7235,132.5453,132.5453,507,-1
116.7717,124.4973,124.4973,508,-1
104.9047,111.681,111.681,509,-1
99.2109,106.5823,106.5823,510,1
94.8526,102.1849,102.1849,511,-1
92.3481,99.2504,99.2504,512,-1
91.6576,98.2028,98.2028,513,-1
168.3905,174.6269,174.6269,514,-1
90.7344,96.8613,96.8613,515,-1
87.9257,94.2959,94.2959,516,-1
90.1851,96.7934,96.7934,517,-1
87.7926,94.4824,94.4824,518,-1
86.2285,92.5688,92.5688,519,-1
86.8968,93.1385,93.1385,520,-1
84.7388,92.2377,92.2377,521,-1
83.0677,90.9497,90.9497,522,-1
82.5979,90.7818,90.7818,523,-1
81.5639,89.8609,89.8609,524,-1
167.2717,172.8722,172.8722,525,1
80.4011,88.896,88.896,526,-1
79.3803,89.1317,89.1317,527,-1
80.8259,90.1054,90.1054,528,-1
78.9152,88.9438,88.9438,529,-1
78.7578,88.6526,88.6526,530,-1
80.1159,89.389,89.389,531,-1
174.1744,178.3441,178.3441,532,-1
81.7215,89.6594,89.6594,533,-1
80.9549,92.4744,92.4744,534,-1
107.913,123.7458,123.7458,535,-1
166.6251,171.7403,171.7403,536,1
96.5818,110.9423,110.9423,537,-1
60.0978,73.4949,73.4949,538,-1
107.4316,118.1311,118.1311,539,-1
71.1648,70.3242,70.3242,540,-1
52.5024,56.2092,56.2092,541,-1
70.4271,86.8738,86.8738,542,-1
54.773,67.364,67.364,543,-1
130.1878,143.4692,143.4692,544,-1
165.348,178.0899,178.0899,545,-1
180.0321,195.0929,195.0929,546,-1
167.1377,170.8458,170.8458,547,-1
133.3401,144.6756,144.6756,548,-1
179.2422,186.8282,186.8282,549,-1
194.9318,200.4793,200.4793,550,-1
205.9915,209.4737,209.4737,551,-1
208.1726,209.8952,209.8952,552,-1
212.6061,212.2706,212.2706,553,-1
178.8659,189.4147,189.4147,554,-1
175.8974,195.3817,195.3817,555,-1
170.7191,191.6085,191.6085,556,-1
173.4324,195.2095,195.2095,557,-1
65.9071,75.4221,75.4221,558,-1
168.6835,172.4793,172.4793,559,-1
176.97,197.11,197.11,560,-1
116.1462,118.5669,118.5669,561,-1
59.1795,64.3438,64.3438,562,-1
55.1401,62.109,62.109,563,-1
58.2752,66.2277,66.2277,564,-1
59.1651,66.5289,66.5289,565,-1
56.9512,63.6121,63.6121,566,-1
61.522,67.9752,67.9752,567,-1
59.8792,65.9188,65.9188,568,-1
70.4424,78.8363,78.8363,569,-1
167.2737,172.0186,172.0186,570,-1
61.9108,69.3784,69.3784,571,-1
65.3534,71.5293,71.5293,572,-1
75.7806,82.8363,82.8363,573,-1
76.3496,83.333,83.333,574,-1
73.7047,80.7538,80.7538,575,-1
62.7792,69.5845,69.5845,576,-1
123.1934,131.1078,131.1078,577,-1
155.5815,166.492,166.492,578,-1
140.2081,149.2342,149.2342,579,-1
53.3214,53.702,53.702,580,-1
163.9896,168.8955,168.8955,581,-1
91.0216,93.5247,93.5247,582,1
124.0122,126.8815,126.8815,583,1
161.1047,163.8645,163.8645,584,1
165.2138,166.7322,166.7322,585,1
167.1817,169.6553,169.6553,586,1
163.0372,164.8703,164.8703,587,1
163.7105,165.6825,165.6825,588,1
163.2864,164.9172,164.9172,589,1
162.486,165.204,165.204,590,1
163.8274,165.4673,165.4673,591,1
162.1158,167.4238,167.4238,592,-1
164.2605,164.5577,164.5577,593,1
163.0187,163.8855,163.8855,594,-1
161.1539,163.4239,163.4239,595,-1
161.4362,163.9559,163.9559,596,-1
159.073,161.4802,161.4802,597,-1
158.542,159.0866,159.0866,598,-1
157.3137,159.6435,159.6435,599,-1
157.1779,159.4284,159.4284,600,-1
155.1895,158.4607,158.4607,601,-1
153.4318,157.8371,157.8371,602,-1
163.6092,168.827,168.827,603,-1
155.5793,158.4539,158.4539,604,-1
154.3863,157.9988,157.9988,605,-1
155.8157,160.0548,160.0548,606,-1
158.5814,162.8473,162.8473,607,-1
158.9348,162.6173,162.6173,608,-1
158.8496,161.981,161.981,609,-1
158.6892,163.1358,163.1358,610,-1
160.2618,164.9023,164.9023,611,-1
162.4099,165.2274,165.2274,612,-1
162.5716,165.3317,165.3317,613,-1
166.0213,170.2309,170.2309,614,-1
165.2708,167.8681,167.8681,615,-1
136.6874,139.8903,139.8903,616,-1
109.2385,109.808,109.808,617,-1
164.598,163.8229,163.8229,618,-1
169.8008,170.2153,170.2153,619,-1
167.858,167.8274,167.8274,620,-1
173.169,172.1996,172.1996,621,-1
175.0175,175.3446,175.3446,622,-1
174.6895,174.7626,174.7626,623,-1
170.1906,170.1082,170.1082,624,-1
165.2884,169.5658,169.5658,625,-1
163.3932,164.5588,164.5588,626,-1
146.3148,143.3172,143.3172,627,-1
132.1311,127.2937,127.2937,628,1
132.3488,130.3261,130.3261,629,-1
133.5711,133.5668,133.5668,630,-1
137.3484,137.9813,137.9813,631,-1
140.7056,140.4154,140.4154,632,-1
138.5518,141.2331,141.2331,633,-1
131.4961,137.0416,137.0416,634,-1
127.2986,133.0713,133.0713,635,-1
163.0889,167.3771,167.3771,636,-1
152.7359,161.3637,161.3637,637,-1
120.1744,125.6141,125.6141,638,1
114.0347,119.0719,119.0719,639,1
110.3491,116.0879,116.0879,640,1
108.4725,116.1376,116.1376,641,-1
110.2553,118.1155,118.1155,642,-1
105.3777,111.9281,111.9281,643,-1
98.7663,104.7372,104.7372,644,1
95.4753,101.7518,101.7518,645,1
93.2023,99.4028,99.4028,646,-1
158.9517,164.5151,164.5151,647,-1
88.7725,95.0683,95.0683,648,-1
87.5665,94.3079,94.3079,649,-1
87.4434,93.9301,93.9301,650,-1
86.5173,92.4334,92.4334,651,-1
84.6996,91.7401,91.7401,652,-1
85.6977,92.8795,92.8795,653,-1
85.3688,93.0609,93.0609,654,-1
84.0926,90.76,90.76,655,-1
83.292,90.9678,90.9678,656,-1
83.9379,91.5489,91.5489,657,-1
158.8644,164.7287,164.7287,658,-1
81.6864,89.9562,89.9562,659,-1
79.5254,88.5575,88.5575,660,-1
78.5636,87.6039,87.6039,661,-1
79.5073,88.7434,88.7434,662,-1
79.4317,89.1859,89.1859,663,-1
79.1834,89.6427,89.6427,664,-1
75.0912,86.835,86.835,665,-1
74.3183,84.7828,84.7828,666,-1
195.2599,198.5343,198.5343,667,-1
136.1091,142.2617,142.2617,668,-1
64.3911,74.3789,74.3789,669,-1
154.683,161.8466,161.8466,670,-1
138.877,145.5589,145.5589,671,-1
103.88,112.0688,112.0688,672,-1
140.5511,151.3043,151.3043,673,-1
183.6578,191.6613,191.6613,674,-1
184.9344,185.3242,185.3242,675,-1
170.8433,179.0041,179.0041,676,-1
168.6052,187.2955,187.2955,677,-1
181.8928,202.0701,202.0701,678,-1
188.2659,203.915,203.915,679,-1
172.304,193.312,193.312,680,-1
151.2372,158.5464,158.5464,681,-1
172.3666,194.9544,194.9544,682,-1
177.9287,199.6351,199.6351,683,-1
180.3925,198.8182,198.8182,684,-1
174.8682,178.8573,178.8573,685,-1
191.6084,189.0267,189.0267,686,-1
144.5781,148.0527,148.0527,687,-1
170.2268,172.7073,172.7073,688,-1
184.9365,187.2572,187.2572,689,-1
163.0176,175.3068,175.3068,690,-1
175.2202,188.7559,188.7559,691,-1
149.6795,157.1773,157.1773,692,-1
168.2828,182.2894,182.2894,693,-1
174.1545,192.8834,192.8834,694,-1
171.4648,191.1628,191.1628,695,-1
183.0893,189.815,189.815,696,-1
66.35,72.3816,72.3816,697,-1
54.3052,61.0352,61.0352,698,-1
55.927,63.5613,63.5613,699,-1
60.5626,68.5147,68.5147,700,-1
75.4948,87.3067,87.3067,701,-1
60.4394,68.0576,68.0576,702,-1
149.9555,157.1326,157.1326,703,-1
61.562,67.8364,67.8364,704,-1
70.7655,79.1972,79.1972,705,-1
62.6696,70.1855,70.1855,706,-1
63.4482,70.3519,70.3519,707,-1
62.3187,68.89,68.89,708,-1
62.3911,69.2921,69.2921,709,-1
72.2923,78.6315,78.6315,710,-1
60.7046,66.9327,66.9327,711,-1
113.4535,120.1639,120.1639,712,-1
