R,G,B,Im_Positions,Labels
101.06305,118.2935,118.2935,89,1
92.931325,115.4682,115.4682,90,1
99.216925,127.7786,127.7786,91,1
177.7022,188.9454,188.9454,92,1
168.1008,183.607525,183.607525,93,-1
209.4442,217.105625,217.105625,94,-1
206.0613,214.734025,214.734025,95,-1
115.3027,138.144125,138.144125,96,1
82.8443,113.3742,113.3742,97,1
71.370225,104.032975,104.032975,98,1
52.465925,90.04815,90.04815,99,1
46.207025,85.250175,85.250175,100,1
52.0434,88.640425,88.640425,101,1
139.752125,160.917675,160.917675,102,1
156.4449,172.2467,172.2467,103,1
183.94865,197.026175,197.026175,104,1
230.15525,230.374175,230.374175,105,-1
27.8677,30.44845,30.44845,106,-1
27.36605,32.356075,32.356075,107,-1
68.20085,80.887225,80.887225,108,-1
86.929725,104.35345,104.35345,109,-1
22.700575,27.2789,27.2789,110,-1
37.513275,44.10325,44.10325,111,-1
13.753675,15.321675,15.321675,112,1
19.6988,22.648375,22.648375,113,-1
138.429175,157.0936,157.0936,114,1
90.959,120.3527,120.3527,115,1
19.765575,23.356975,23.356975,116,-1
19.271125,24.467625,24.467625,117,-1
25.47375,32.189575,32.189575,118,-1
31.190225,39.122325,39.122325,119,-1
32.131,40.7371,40.7371,120,-1
44.72405,57.13595,57.13595,121,-1
37.160125,50.059225,50.059225,122,-1
68.8152,78.97145,78.97145,123,-1
174.4217,170.792025,170.792025,124,1
174.843175,167.836525,167.836525,125,1
68.659275,106.796175,106.796175,126,1
152.8102,146.778375,146.778375,127,1
189.961325,182.7018,182.7018,128,1
193.43975,189.792775,189.792775,129,1
194.6645,189.840575,189.840575,130,1
190.56965,186.33075,186.33075,131,1
189.184975,184.401025,184.401025,132,1
187.459025,182.851975,182.851975,133,1
190.271575,186.087825,186.087825,134,1
190.21515,186.421875,186.421875,135,1
187.163825,183.429725,183.429725,136,1
55.187925,98.349025,98.349025,137,1
179.0725,176.1673,176.1673,138,1
166.369425,164.62795,164.62795,139,1
160.373975,157.650075,157.650075,140,1
174.6677,171.85945,171.85945,141,1
180.40565,176.296275,176.296275,142,1
190.2715,185.9127,185.9127,143,1
194.7148,190.1673,190.1673,144,1
195.0407,190.65955,190.65955,145,1
196.260025,190.988575,190.988575,146,1
189.963575,181.426525,181.426525,147,1
46.5626,89.871125,89.871125,148,1
197.4181,190.001825,190.001825,149,1
194.84335,186.334875,186.334875,150,1
187.249575,179.24035,179.24035,151,1
156.398125,148.322825,148.322825,152,1
120.52435,123.925125,123.925125,153,1
110.6544,117.590775,117.590775,154,1
111.864625,124.93815,124.93815,155,1
118.616375,135.1666,135.1666,156,1
112.5926,132.701425,132.701425,157,1
160.6961,176.1797,176.1797,158,1
42.31625,85.63855,85.63855,159,1
181.985875,193.962275,193.962275,160,-1
198.9868,208.4637,208.4637,161,-1
217.212975,224.1164,224.1164,162,-1
144.14805,162.931375,162.931375,163,1
86.02545,116.40705,116.40705,164,1
69.67405,103.231375,103.231375,165,1
51.831075,90.49635,90.49635,166,1
45.7192,86.498025,86.498025,167,1
44.290325,84.029975,84.029975,168,1
42.272125,82.437275,82.437275,169,1
218.542475,225.83555,225.83555,170,1
119.961025,145.261375,145.261375,171,1
251.86655,251.90515,251.90515,172,-1
75.044025,76.7381,76.7381,173,-1
81.474275,82.737325,82.737325,174,-1
94.49195,106.312875,106.312875,175,-1
80.541675,92.4874,92.4874,176,-1
70.514925,77.31065,77.31065,177,-1
68.748175,71.639375,71.639375,178,-1
77.980275,80.99965,80.99965,179,-1
71.9798,74.863125,74.863125,180,-1
126.86515,129.6054,129.6054,181,-1
69.68455,74.4018,74.4018,182,-1
71.202325,75.736925,75.736925,183,-1
69.489,74.746475,74.746475,184,-1
67.594975,74.335675,74.335675,185,-1
48.71045,55.231375,55.231375,186,-1
29.37075,37.984225,37.984225,187,-1
40.9145,49.33715,49.33715,188,-1
148.342475,144.757125,144.757125,189,1
163.84095,155.3053,155.3053,190,1
171.8845,161.238975,161.238975,191,1
16.318725,19.91725,19.91725,192,-1
167.46385,161.2965,161.2965,193,1
190.579225,186.5136,186.5136,194,1
188.95905,186.1307,186.1307,195,1
185.1571,178.687225,178.687225,196,1
190.0178,185.0258,185.0258,197,1
189.38225,184.7639,184.7639,198,1
191.829675,186.881075,186.881075,199,1
190.006875,185.725425,185.725425,200,1
189.886475,185.9849,185.9849,201,1
185.90525,181.399175,181.399175,202,1
16.684675,18.916475,18.916475,203,-1
178.099225,174.80875,174.80875,204,1
165.026425,162.1462,162.1462,205,1
162.43705,159.057025,159.057025,206,1
174.873175,171.0876,171.0876,207,1
182.40825,178.3472,178.3472,208,1
191.96555,186.316925,186.316925,209,1
195.590525,190.99795,190.99795,210,1
195.199475,190.735625,190.735625,211,1
196.270075,190.03545,190.03545,212,1
195.5849,189.01885,189.01885,213,1
15.64265,18.570425,18.570425,214,-1
192.79035,187.342975,187.342975,215,1
199.7527,191.5324,191.5324,216,1
186.21525,178.445625,178.445625,217,1
152.30115,146.1923,146.1923,218,1
120.058825,125.543975,125.543975,219,1
114.476725,124.758875,124.758875,220,1
109.005,124.266,124.266,221,1
118.294775,134.4568,134.4568,222,1
124.0754,138.233375,138.233375,223,1
176.232825,188.518925,188.518925,224,1
146.57915,163.28745,163.28745,225,1
25.632075,27.819875,27.819875,226,-1
164.293375,177.4535,177.4535,227,-1
187.5097,198.654975,198.654975,228,-1
202.116275,210.501075,210.501075,229,-1
157.322525,172.973975,172.973975,230,1
78.5221,111.423775,111.423775,231,1
62.14645,99.842925,99.842925,232,1
50.47945,90.6988,90.6988,233,1
45.81225,87.227375,87.227375,234,1
44.09225,84.1233,84.1233,235,1
41.34445,81.567,81.567,236,1
24.52425,26.49345,26.49345,237,-1
147.734125,168.002375,168.002375,238,1
251.067125,251.1208,251.1208,239,-1
119.74105,120.578275,120.578275,240,-1
108.60845,110.0841,110.0841,241,-1
93.911925,100.947775,100.947775,242,-1
85.00415,88.780425,88.780425,243,-1
45.368725,48.9505,48.9505,244,-1
84.5684,87.69805,87.69805,245,-1
84.700075,89.2857,89.2857,246,-1
99.00815,101.514175,101.514175,247,-1
31.23485,38.940625,38.940625,248,-1
89.762675,92.5823,92.5823,249,-1
77.686025,80.92915,80.92915,250,-1
87.726725,92.827975,92.827975,251,-1
79.325825,84.612325,84.612325,252,-1
74.86345,79.069325,79.069325,253,-1
33.3034,41.180525,41.180525,254,-1
68.209,73.76585,73.76585,255,-1
193.462,184.75515,184.75515,256,1
185.6881,176.933725,176.933725,257,1
178.0064,167.144825,167.144825,258,1
13.4763,16.866725,16.866725,259,-1
200.3713,193.017325,193.017325,260,1
197.4578,190.853475,190.853475,261,1
197.2466,191.22425,191.22425,262,1
194.49905,188.82955,188.82955,263,1
191.072425,185.458575,185.458575,264,1
189.466525,185.406025,185.406025,265,1
191.43105,187.206475,187.206475,266,1
190.500125,186.607925,186.607925,267,1
189.836075,186.0714,186.0714,268,1
185.0055,181.069,181.069,269,1
18.890575,21.887025,21.887025,270,-1
176.40855,173.6247,173.6247,271,1
163.0187,161.2725,161.2725,272,1
165.048775,161.00335,161.00335,273,1
175.9114,171.82845,171.82845,274,1
185.115925,180.537,180.537,275,1
192.39565,186.880875,186.880875,276,1
195.5192,191.18445,191.18445,277,1
196.342525,191.954775,191.954775,278,1
194.71725,187.14715,187.14715,279,1
195.93815,188.1842,188.1842,280,1
15.43705,20.85705,20.85705,281,-1
191.5375,185.2532,185.2532,282,1
195.753,188.08985,188.08985,283,1
184.142,175.94745,175.94745,284,1
163.237325,160.3613,160.3613,285,1
134.323375,141.91485,141.91485,286,1
139.468075,150.3465,150.3465,287,1
122.895275,135.645125,135.645125,288,1
113.02965,126.039425,126.039425,289,1
122.945825,137.839975,137.839975,290,1
138.3127,155.547725,155.547725,291,1
14.471325,18.7538,18.7538,292,-1
168.66435,182.9781,182.9781,293,-1
189.740225,201.417875,201.417875,294,-1
210.53635,217.100325,217.100325,295,-1
146.25055,164.402175,164.402175,296,1
58.638875,95.870125,95.870125,297,1
55.9067,95.21885,95.21885,298,1
47.291425,87.588125,87.588125,299,1
45.112525,86.15535,86.15535,300,1
43.7792,84.537775,84.537775,301,1
41.889425,82.331075,82.331075,302,1
16.483325,18.665125,18.665125,303,-1
175.60995,190.813825,190.813825,304,1
238.4072,238.298625,238.298625,305,1
226.006575,225.985925,225.985925,306,1
143.1919,145.24915,145.24915,307,-1
161.078375,162.410975,162.410975,308,-1
157.51955,159.318825,159.318825,309,-1
136.683125,144.00065,144.00065,310,-1
98.021225,101.84275,101.84275,311,-1
120.380175,123.1759,123.1759,312,-1
154.8785,159.6586,159.6586,313,-1
45.76125,46.887625,46.887625,314,-1
136.830925,143.1327,143.1327,315,-1
109.928325,112.909025,112.909025,316,-1
129.197775,131.3026,131.3026,317,-1
77.333825,80.083125,80.083125,318,-1
72.509,76.830725,76.830725,319,-1
69.985425,74.232275,74.232275,320,-1
42.32085,48.68195,48.68195,321,-1
122.740275,123.6845,123.6845,322,-1
190.84145,183.438275,183.438275,323,1
194.195325,185.0821,185.0821,324,1
76.578775,79.309725,79.309725,325,-1
182.3524,173.4908,173.4908,326,1
206.6022,198.464525,198.464525,327,1
202.0499,194.3156,194.3156,328,1
199.059775,192.369925,192.369925,329,1
195.265725,189.390425,189.390425,330,1
191.513475,186.290425,186.290425,331,1
189.64745,185.492625,185.492625,332,1
191.175675,187.007225,187.007225,333,1
190.500025,186.823675,186.823675,334,1
189.4506,185.938725,185.938725,335,1
192.279425,202.820775,202.820775,336,1
72.44425,76.02885,76.02885,337,-1
184.2297,180.95335,180.95335,338,1
175.747975,174.084175,174.084175,339,1
160.977775,160.2626,160.2626,340,1
168.33155,164.64105,164.64105,341,1
177.667675,173.6086,173.6086,342,1
185.128925,180.75085,180.75085,343,1
193.1102,188.2358,188.2358,344,1
195.24215,190.9438,190.9438,345,1
199.2506,194.798725,194.798725,346,1
195.19275,187.65705,187.65705,347,1
111.8544,114.33465,114.33465,348,1
198.148925,189.68065,189.68065,349,1
196.693225,189.69635,189.69635,350,1
198.2906,189.836125,189.836125,351,1
187.4548,178.5407,178.5407,352,1
167.551375,164.813325,164.813325,353,1
154.68405,159.73895,159.73895,354,1
157.518225,165.621675,165.621675,355,1
121.390175,132.0939,132.0939,356,1
114.06055,127.9437,127.9437,357,1
143.789775,158.75265,158.75265,358,1
104.0573,105.15655,105.15655,359,-1
134.674125,153.269675,153.269675,360,1
162.872425,178.564325,178.564325,361,1
196.932525,207.3024,207.3024,362,-1
193.434175,204.1061,204.1061,363,-1
84.7433,115.791575,115.791575,364,1
57.413875,95.386475,95.386475,365,1
53.673225,93.049275,93.049275,366,1
47.6816,87.970775,87.970775,367,1
43.4385,86.228825,86.228825,368,1
43.53525,87.138525,87.138525,369,1
124.681,116.352,116.352,370,1
41.4278,84.79245,84.79245,371,1
204.097825,214.348675,214.348675,372,1
181.372375,180.531975,180.531975,373,1
128.2616,128.432075,128.432075,374,1
102.330225,105.621475,105.621475,375,-1
87.816675,91.477925,91.477925,376,-1
94.38125,96.9589,96.9589,377,-1
112.659875,115.548875,115.548875,378,-1
102.505175,104.450175,104.450175,379,-1
103.377375,105.84855,105.84855,380,-1
137.6515,121.40955,121.40955,381,1
109.408475,112.653,112.653,382,-1
109.106025,112.9537,112.9537,383,-1
83.44515,87.922675,87.922675,384,-1
79.14595,83.58715,83.58715,385,-1
72.916675,76.511225,76.511225,386,-1
71.06425,74.4256,74.4256,387,-1
71.825275,77.935925,77.935925,388,-1
108.188475,109.63725,109.63725,389,-1
126.7018,128.31165,128.31165,390,-1
178.656775,173.493525,173.493525,391,1
165.44935,159.304125,159.304125,392,1
201.24445,191.98025,191.98025,393,1
188.224875,181.1175,181.1175,394,1
210.0456,202.622075,202.622075,395,1
207.478275,199.4016,199.4016,396,1
200.671125,194.392475,194.392475,397,1
195.61825,189.961125,189.961125,398,1
191.68525,187.115225,187.115225,399,1
190.788125,186.514375,186.514375,400,1
191.321375,187.133275,187.133275,401,1
191.267875,185.36975,185.36975,402,1
155.878475,155.791075,155.791075,403,1
189.0375,184.835375,184.835375,404,1
182.5461,179.809725,179.809725,405,1
174.09145,172.61645,172.61645,406,1
162.12985,161.0277,161.0277,407,1
172.446575,169.613075,169.613075,408,1
176.570225,173.2608,173.2608,409,1
185.1538,181.43175,181.43175,410,1
193.738125,189.8475,189.8475,411,1
194.999925,191.43945,191.43945,412,1
199.3701,194.40175,194.40175,413,1
194.852575,191.19445,191.19445,414,1
196.194475,187.802825,187.802825,415,1
196.71795,189.2327,189.2327,416,1
197.91675,191.47915,191.47915,417,1
197.664475,190.813025,190.813025,418,1
177.897675,169.564975,169.564975,419,1
165.714125,164.653175,164.653175,420,1
159.185775,162.576075,162.576075,421,1
146.774425,154.182075,154.182075,422,1
110.8491,123.35205,123.35205,423,1
109.0413,124.57665,124.57665,424,1
203.07495,197.183725,197.183725,425,1
100.362625,123.4323,123.4323,426,1
134.3848,152.999325,152.999325,427,1
171.84485,185.40435,185.40435,428,-1
177.011775,189.7995,189.7995,429,1
136.7178,156.15335,156.15335,430,1
67.019975,100.91865,100.91865,431,1
57.600575,96.0531,96.0531,432,1
51.136125,92.408625,92.408625,433,1
46.157875,90.267725,90.267725,434,1
43.9776,86.980375,86.980375,435,1
201.647,195.328725,195.328725,436,1
44.25945,89.30775,89.30775,437,1
43.409125,88.87585,88.87585,438,1
232.9303,237.511,237.511,439,1
179.2469,179.070425,179.070425,440,1
154.22285,154.47675,154.47675,441,1
137.498075,138.30495,138.30495,442,-1
129.833625,132.010675,132.010675,443,1
122.4169,122.985375,122.985375,444,1
134.961125,134.936025,134.936025,445,-1
140.426275,141.348275,141.348275,446,1
193.1417,202.03215,202.03215,447,1
198.21365,193.718925,193.718925,448,1
115.87975,119.59705,119.59705,449,-1
124.4078,126.599275,126.599275,450,-1
122.864625,124.291375,124.291375,451,1
105.350175,108.509325,108.509325,452,-1
100.357875,103.746775,103.746775,453,-1
96.0566,97.801075,97.801075,454,-1
98.943825,99.4291,99.4291,455,-1
133.899075,132.559175,132.559175,456,1
174.060175,171.65585,171.65585,457,1
129.873625,131.97425,131.97425,458,-1
194.171125,190.0099,190.0099,459,1
197.871525,191.235375,191.235375,460,1
215.974775,207.56625,207.56625,461,1
191.413625,184.664,184.664,462,1
211.04115,203.34005,203.34005,463,1
209.566825,201.828725,201.828725,464,1
202.8856,197.45485,197.45485,465,1
198.486275,193.770675,193.770675,466,1
193.824925,189.172675,189.172675,467,1
193.3076,187.575875,187.575875,468,1
192.06185,186.182025,186.182025,469,1
192.61535,188.794825,188.794825,470,1
189.639375,183.6234,183.6234,471,1
188.07735,183.9349,183.9349,472,1
182.79775,179.47675,179.47675,473,1
170.788275,170.32665,170.32665,474,1
160.8512,158.945675,158.945675,475,1
174.21485,171.486825,171.486825,476,1
178.7288,175.28685,175.28685,477,1
185.88945,181.558175,181.558175,478,1
194.885875,189.612675,189.612675,479,1
195.0535,190.7343,190.7343,480,1
186.578625,183.40085,183.40085,481,1
198.6978,193.07415,193.07415,482,1
193.58025,185.57115,185.57115,483,1
191.307775,185.99425,185.99425,484,1
191.246525,185.398975,185.398975,485,1
191.664375,185.774775,185.774775,486,1
167.699975,158.364325,158.364325,487,1
162.96055,160.383625,160.383625,488,1
144.2854,149.940575,149.940575,489,1
113.33795,124.133775,124.133775,490,1
105.74815,120.73805,120.73805,491,1
180.204625,175.1141,175.1141,492,1
96.6136,117.478975,117.478975,493,1
112.473975,133.09415,133.09415,494,1
156.664475,172.609925,172.609925,495,1
187.558,199.938125,199.938125,496,-1
185.0953,196.349975,196.349975,497,1
102.559525,127.6658,127.6658,498,1
63.871275,99.153325,99.153325,499,1
53.626775,92.77875,92.77875,500,1
47.572375,89.949025,89.949025,501,1
46.862725,90.6299,90.6299,502,1
178.192075,174.438875,174.438875,503,1
45.599975,89.524775,89.524775,504,1
45.69615,91.628725,91.628725,505,1
51.9807,97.010675,97.010675,506,1
253.89415,254.13555,254.13555,507,1
245.0462,244.8986,244.8986,508,1
105.279325,107.966,107.966,509,1
127.963025,128.802975,128.802975,510,1
137.636175,134.11755,134.11755,511,1
146.4238,139.770575,139.770575,512,1
139.134875,135.016975,135.016975,513,1
195.243875,193.079525,193.079525,514,1
132.230375,133.311525,133.311525,515,1
129.798575,133.1918,133.1918,516,1
122.091075,126.7601,126.7601,517,1
121.714275,122.808,122.808,518,1
120.56865,121.533725,121.533725,519,1
124.0944,123.65535,123.65535,520,1
151.1875,149.62035,149.62035,521,1
181.281375,166.42875,166.42875,522,1
169.79275,152.42665,152.42665,523,1
169.88915,153.0607,153.0607,524,1
190.223525,186.842225,186.842225,525,1
175.706025,172.4256,172.4256,526,1
134.483375,135.97595,135.97595,527,-1
193.777325,187.2737,187.2737,528,1
209.36295,201.0897,201.0897,529,1
144.209925,146.3311,146.3311,530,1
208.0819,200.483925,200.483925,531,1
203.0697,197.100575,197.100575,532,1
203.7546,199.1424,199.1424,533,1
199.275675,194.022275,194.022275,534,1
194.9155,190.117625,190.117625,535,1
159.485325,153.200875,153.200875,536,1
194.352775,188.29155,188.29155,537,1
192.502325,185.88975,185.88975,538,1
190.242125,183.394925,183.394925,539,1
188.0274,183.90575,183.90575,540,1
182.4373,178.881775,178.881775,541,1
170.118725,169.59,169.59,542,1
160.82525,159.062675,159.062675,543,1
173.810075,171.28855,171.28855,544,1
180.6602,178.173375,178.173375,545,1
186.80425,183.20615,183.20615,546,1
184.318225,177.24395,177.24395,547,1
194.12325,190.536525,190.536525,548,1
193.448775,189.56145,189.56145,549,1
193.623775,188.481175,188.481175,550,1
192.436525,184.2683,184.2683,551,1
190.54725,184.6615,184.6615,552,1
188.6826,183.12155,183.12155,553,1
181.5842,175.612625,175.612625,554,1
164.053725,153.894325,153.894325,555,1
166.397125,166.55435,166.55435,556,1
168.887175,176.980325,176.980325,557,1
138.9443,153.380375,153.380375,558,1
186.042,180.94365,180.94365,559,1
131.36825,143.58225,143.58225,560,1
118.728675,135.9075,135.9075,561,1
88.23785,114.8692,114.8692,562,1
118.0279,140.573675,140.573675,563,1
166.496275,182.07125,182.07125,564,1
186.184725,198.59455,198.59455,565,1
125.125375,143.2909,143.2909,566,1
72.8144,105.3841,105.3841,567,1
64.465175,100.223625,100.223625,568,1
57.919675,96.4634,96.4634,569,1
146.7106,136.2777,136.2777,570,1
49.154625,90.182575,90.182575,571,1
47.507425,91.927025,91.927025,572,1
46.983375,92.17725,92.17725,573,1
47.368225,92.8735,92.8735,574,1
80.70795,119.38635,119.38635,575,1
211.082275,211.511425,211.511425,576,1
81.886825,85.34175,85.34175,577,1
98.346375,102.559075,102.559075,578,1
119.4437,120.469875,120.469875,579,1
120.206625,118.662525,118.662525,580,1
110.918975,110.1453,110.1453,581,1
119.6317,126.514325,126.514325,582,1
95.55775,103.0091,103.0091,583,1
56.115625,62.2907,62.2907,584,1
40.23705,47.40835,47.40835,585,1
42.90685,47.974125,47.974125,586,1
46.18965,49.758925,49.758925,587,1
35.27095,38.94405,38.94405,588,1
77.4366,79.443525,79.443525,589,1
129.61265,122.94035,122.94035,590,1
154.1709,141.201475,141.201475,591,1
101.8597,108.017925,108.017925,592,1
150.243975,139.8373,139.8373,593,1
155.346525,152.35435,152.35435,594,1
130.639775,132.748975,132.748975,595,1
132.672025,130.71515,130.71515,596,1
141.37115,138.4929,138.4929,597,1
153.5292,151.72275,151.72275,598,1
191.50025,185.6699,185.6699,599,1
169.7474,166.72325,166.72325,600,1
205.656025,200.883275,200.883275,601,1
199.643125,194.52785,194.52785,602,1
85.9599,101.87705,101.87705,603,1
195.3816,189.9962,189.9962,604,1
195.964475,190.0088,190.0088,605,1
193.61575,186.78365,186.78365,606,1
189.9251,183.94015,183.94015,607,1
187.1798,184.0945,184.0945,608,1
180.712025,179.447125,179.447125,609,1
167.495375,167.623625,167.623625,610,1
161.583575,160.024375,160.024375,611,1
175.019425,173.020375,173.020375,612,1
180.972175,178.0446,178.0446,613,1
70.853275,94.33945,94.33945,614,1
188.0313,183.900525,183.900525,615,1
191.99385,187.238225,187.238225,616,1
193.546,189.294275,189.294275,617,1
189.015375,182.210425,182.210425,618,1
191.31835,185.3452,185.3452,619,1
187.49915,183.0557,183.0557,620,1
191.53075,187.036075,187.036075,621,1
174.4238,168.400825,168.400825,622,1
163.9349,157.071825,157.071825,623,1
168.659075,172.388275,172.388275,624,1
69.0201,94.59535,94.59535,625,1
136.621775,145.958675,145.958675,626,1
123.241025,136.6795,136.6795,627,1
115.220875,130.810375,130.810375,628,1
90.893925,117.5023,117.5023,629,1
120.0086,144.3409,144.3409,630,1
158.437425,176.1175,176.1175,631,1
152.159225,167.512925,167.512925,632,1
96.0112,119.1979,119.1979,633,1
70.8107,106.2464,106.2464,634,1
68.972225,104.17945,104.17945,635,1
79.289675,103.025375,103.025375,636,1
60.3267,99.1805,99.1805,637,1
52.620525,93.076825,93.076825,638,1
49.551375,93.630575,93.630575,639,1
48.5127,94.541075,94.541075,640,1
48.549825,95.2455,95.2455,641,1
108.42145,142.103025,142.103025,642,1
182.295225,185.908625,185.908625,643,1
52.3608,60.99615,60.99615,644,1
63.840525,70.841475,70.841475,645,1
84.31655,87.00775,87.00775,646,1
117.2464,127.9961,127.9961,647,1
74.119,77.267075,77.267075,648,1
94.785125,91.421425,91.421425,649,1
89.73885,88.7149,88.7149,650,1
65.277975,70.34235,70.34235,651,1
64.113875,70.957625,70.957625,652,1
75.958175,76.2596,76.2596,653,1
67.133125,71.439425,71.439425,654,1
41.30915,43.776,43.776,655,1
45.27305,45.891975,45.891975,656,1
71.224425,70.3855,70.3855,657,1
156.130925,161.3853,161.3853,658,1
109.719925,101.667125,101.667125,659,1
107.6763,104.40825,104.40825,660,1
100.33985,103.31685,103.31685,661,1
94.12105,98.77865,98.77865,662,1
84.518575,93.44135,93.44135,663,1
92.10105,96.3803,96.3803,664,1
145.5036,138.268425,138.268425,665,1
136.132275,135.3196,135.3196,666,1
178.161475,174.4675,174.4675,667,1
200.6921,194.365225,194.365225,668,1
106.293125,130.807125,130.807125,669,1
162.339,168.397125,168.397125,670,1
197.89395,192.80555,192.80555,671,1
194.7996,189.73435,189.73435,672,1
194.855425,189.458175,189.458175,673,1
192.7564,187.6852,187.6852,674,1
189.854725,184.7764,184.7764,675,1
185.842925,182.8399,182.8399,676,1
179.253875,178.09155,178.09155,677,1
165.594375,165.425575,165.425575,678,1
163.31545,161.992375,161.992375,679,1
176.6336,175.036525,175.036525,680,1
168.035,180.65295,180.65295,681,1
178.280225,175.269,175.269,682,1
187.306275,183.3849,183.3849,683,1
190.012125,184.98595,184.98595,684,1
191.796475,187.40965,187.40965,685,1
185.793575,178.7976,178.7976,686,1
184.582925,178.620525,178.620525,687,1
184.466775,181.0528,181.0528,688,1
178.438625,175.2711,175.2711,689,1
158.96905,150.29615,150.29615,690,1
179.99895,181.24305,181.24305,691,-1
169.234825,184.991925,184.991925,692,1
134.33775,145.177125,145.177125,693,1
109.880875,128.350075,128.350075,694,1
114.030975,134.17075,134.17075,695,1
107.5238,130.197225,130.197225,696,1
92.496275,123.1226,123.1226,697,1
115.91625,142.8828,142.8828,698,1
142.4343,162.907275,162.907275,699,1
124.52965,143.311225,143.311225,700,1
96.689875,125.429725,125.429725,701,1
77.2686,113.116875,113.116875,702,1
105.069575,132.105525,132.105525,703,1
70.3003,106.365725,106.365725,704,1
61.729425,101.660975,101.660975,705,1
55.999775,98.5138,98.5138,706,1
53.0041,97.992425,97.992425,707,1
91.4207,128.20275,128.20275,708,1
152.28355,176.19195,176.19195,709,1
180.573175,198.5273,198.5273,710,1
228.389825,228.691275,228.691275,711,-1
129.8475,131.190825,131.190825,712,-1
36.327525,37.96735,37.96735,713,-1
70.65355,108.54385,108.54385,714,1
47.387125,49.74585,49.74585,715,-1
92.661825,93.027675,93.027675,716,-1
139.0315,132.35515,132.35515,717,1
163.063925,141.202975,141.202975,718,1
91.24555,87.5144,87.5144,719,1
108.785,112.635725,112.635725,720,1
111.168425,110.2087,110.2087,721,1
131.0627,129.69405,129.69405,722,1
85.21785,95.8364,95.8364,723,1
86.786575,95.039025,95.039025,724,1
55.75965,98.636975,98.636975,725,1
101.438825,111.991425,111.991425,726,1
94.3676,107.3838,107.3838,727,1
92.988625,105.488025,105.488025,728,1
82.1164,90.13535,90.13535,729,1
