R,G,B,Im_Positions,Labels
147.0491,140.8774,140.8774,104,1
143.8859,141.5403,141.5403,105,1
161.9215,167.6992,167.6992,106,1
122.5093,131.8444,131.8444,107,1
114.3733,125.7529,125.7529,108,1
109.533,125.0213,125.0213,109,1
104.7323,123.9341,123.9341,110,1
105.8262,125.4063,125.4063,111,1
121.9557,138.5213,138.5213,112,1
149.7211,161.7932,161.7932,113,1
76.1103,108.7223,108.7223,114,1
198.2587,207.2666,207.2666,115,1
149.5242,162.3861,162.3861,116,1
164.1791,175.6292,175.6292,117,1
178.2439,185.646,185.646,118,1
172.1405,182.6859,182.6859,119,1
154.8434,170.3642,170.3642,120,1
133.7913,153.6505,153.6505,121,1
98.9823,125.3036,125.3036,122,1
82.3487,113.9345,113.9345,123,1
81.1074,113.7403,113.7403,124,1
79.2078,114.7194,114.7194,125,1
196.989,204.9436,204.9436,126,1
71.7525,108.4645,108.4645,127,1
61.8999,102.4333,102.4333,128,1
57.2435,99.4371,99.4371,129,1
51.0739,94.4765,94.4765,130,1
69.3755,108.3428,108.3428,131,1
196.0694,195.4604,195.4604,132,-1
110.0016,108.7088,108.7088,133,-1
104.5235,102.4419,102.4419,134,-1
73.5398,70.0431,70.0431,135,1
33.5853,35.6934,35.6934,136,-1
154.8828,167.6323,167.6323,137,1
35.6861,37.6663,37.6663,138,-1
48.242,50.4382,50.4382,139,1
60.7376,62.2421,62.2421,140,1
80.1651,81.7274,81.7274,141,1
138.6624,129.9611,129.9611,142,1
131.2584,123.4607,123.4607,143,1
89.7655,83.5875,83.5875,144,1
85.2113,79.6099,79.6099,145,1
80.4223,74.7088,74.7088,146,1
98.8073,102.1406,102.1406,147,1
107.6943,130.4496,130.4496,148,1
90.76,90.6148,90.6148,149,-1
39.0812,44.2012,44.2012,150,-1
107.6611,106.8633,106.8633,151,1
119.9463,116.0615,116.0615,152,1
113.9956,108.8794,108.8794,153,1
88.5934,86.5943,86.5943,154,1
129.9557,124.2987,124.2987,155,1
134.9059,129.5193,129.5193,156,1
137.3645,131.4438,131.4438,157,1
120.4645,116.1612,116.1612,158,1
109.7565,132.8528,132.8528,159,1
99.5289,97.5115,97.5115,160,-1
122.0106,118.5378,118.5378,161,1
135.0761,128.1245,128.1245,162,1
130.2581,124.2075,124.2075,163,1
125.0844,119.401,119.401,164,1
118.965,113.9946,113.9946,165,1
116.1968,112.3695,112.3695,166,1
129.4625,124.1387,124.1387,167,1
107.0226,106.7157,106.7157,168,-1
120.9659,119.2202,119.2202,169,-1
105.4336,131.5435,131.5435,170,1
116.7308,115.8881,115.8881,171,-1
108.9093,105.8154,105.8154,172,1
143.1671,115.9635,115.9635,173,1
141.103,125.1597,125.1597,174,1
131.256,126.3242,126.3242,175,1
173.4925,165.8068,165.8068,176,1
155.7654,150.684,150.684,177,1
189.8949,184.4136,184.4136,178,1
187.691,182.7605,182.7605,179,1
203.2557,195.5108,195.5108,180,1
101.9523,130.4943,130.4943,181,1
201.3186,194.5362,194.5362,182,1
199.3856,193.7225,193.7225,183,1
199.666,193.6569,193.6569,184,1
200.1118,193.4638,193.4638,185,1
200.2955,193.2889,193.2889,186,1
198.918,191.1716,191.1716,187,1
199.4351,192.7471,192.7471,188,1
198.4413,192.9336,192.9336,189,1
195.1763,190.4499,190.4499,190,1
193.0885,188.2869,188.2869,191,1
99.4455,128.017,128.017,192,1
190.4779,185.5963,185.5963,193,1
184.6253,182.5713,182.5713,194,1
183.7087,182.5773,182.5773,195,1
171.7097,170.3507,170.3507,196,1
175.7156,173.5323,173.5323,197,1
164.6441,161.8842,161.8842,198,1
185.2597,183.3772,183.3772,199,1
191.7404,188.714,188.714,200,1
190.171,187.0099,187.0099,201,1
187.74,182.6912,182.6912,202,1
93.217,123.0842,123.0842,203,1
187.0827,182.0106,182.0106,204,1
176.5066,172.5912,172.5912,205,1
155.3888,153.7824,153.7824,206,-1
169.243,167.1136,167.1136,207,1
175.0458,170.799,170.799,208,1
175.4431,164.7898,164.7898,209,1
173.1311,160.3916,160.3916,210,1
173.6033,165.1078,165.1078,211,1
157.2207,151.6993,151.6993,212,1
169.5802,156.1945,156.1945,213,1
86.1449,118.2572,118.2572,214,1
150.713,136.4985,136.4985,215,1
144.674,132.5178,132.5178,216,1
140.3113,126.3629,126.3629,217,1
147.6481,138.4312,138.4312,218,1
144.7951,139.0551,139.0551,219,1
147.1834,145.1663,145.1663,220,1
172.8649,178.1964,178.1964,221,1
112.51,123.2696,123.2696,222,1
109.9883,121.673,121.673,223,1
107.3777,120.8322,120.8322,224,1
72.5046,106.2893,106.2893,225,1
73.3309,109.2054,109.2054,226,1
101.2284,119.9966,119.9966,227,1
110.6545,129.443,129.443,228,1
126.8614,142.8411,142.8411,229,1
140.0691,154.5639,154.5639,230,1
148.8912,162.2647,162.2647,231,1
159.902,170.1234,170.1234,232,1
186.0577,193.9524,193.9524,233,1
193.3803,204.1851,204.1851,234,1
165.5861,178.6079,178.6079,235,1
136.7011,154.1505,154.1505,236,1
64.788,102.6266,102.6266,237,1
96.6415,121.7507,121.7507,238,1
86.2952,114.3236,114.3236,239,1
80.7466,112.1962,112.1962,240,1
77.4873,113.0316,113.0316,241,1
70.4624,107.8947,107.8947,242,1
59.6745,101.032,101.032,243,1
55.4188,97.8507,97.8507,244,1
50.1329,93.1682,93.1682,245,1
91.7139,125.9666,125.9666,246,1
176.6456,176.4314,176.4314,247,-1
58.4751,97.3232,97.3232,248,1
117.4199,115.763,115.763,249,1
119.0924,123.9571,123.9571,250,1
118.9956,112.0458,112.0458,251,1
59.5342,61.2103,61.2103,252,1
62.3811,62.9548,62.9548,253,1
62.2662,64.8402,64.8402,254,-1
41.3426,48.2172,48.2172,255,1
31.4993,34.4945,34.4945,256,1
63.0664,63.3407,63.3407,257,-1
26.7258,29.521,29.521,258,-1
53.3282,93.883,93.883,259,1
19.1055,20.1279,20.1279,260,-1
27.8275,28.0536,28.0536,261,-1
36.8252,35.1639,35.1639,262,-1
70.9379,76.2383,76.2383,263,1
125.3131,129.4297,129.4297,264,-1
80.8789,87.3374,87.3374,265,-1
80.8915,86.7996,86.7996,266,1
93.5938,100.1047,100.1047,267,1
79.6448,81.0949,81.0949,268,-1
74.774,75.4046,75.4046,269,1
50.4473,91.8262,91.8262,270,1
97.7829,101.9947,101.9947,271,1
126.7185,123.8372,123.8372,272,1
133.8077,127.3724,127.3724,273,1
151.4169,150.1339,150.1339,274,1
78.2514,82.8079,82.8079,275,1
100.1192,97.632,97.632,276,1
156.48,142.6024,142.6024,277,1
156.7923,141.718,141.718,278,1
146.3198,135.5344,135.5344,279,1
101.2278,96.6064,96.6064,280,1
48.5546,91.0019,91.0019,281,1
109.7313,105.4824,105.4824,282,1
134.2195,128.3318,128.3318,283,1
107.2912,107.3435,107.3435,284,-1
130.6095,128.4623,128.4623,285,-1
110.0162,108.4509,108.4509,286,-1
127.4858,117.4437,117.4437,287,1
151.273,122.5142,122.5142,288,1
126.321,114.0582,114.0582,289,1
132.7466,127.0634,127.0634,290,1
157.7941,150.1589,150.1589,291,1
47.5858,90.337,90.337,292,1
152.6641,146.9756,146.9756,293,1
176.7779,171.5093,171.5093,294,1
183.5807,177.7768,177.7768,295,1
194.1144,187.1515,187.1515,296,1
200.6992,194.1588,194.1588,297,1
199.818,193.9364,193.9364,298,1
198.4959,192.7332,192.7332,299,1
200.3648,193.8389,193.8389,300,1
200.5408,193.7059,193.7059,301,1
199.4651,192.0365,192.0365,302,1
44.9654,87.5704,87.5704,303,1
198.3289,191.6139,191.6139,304,1
197.4039,192.6614,192.6614,305,1
193.8354,189.4621,189.4621,306,1
191.41,187.5393,187.5393,307,1
188.3981,185.8115,185.8115,308,1
183.4512,181.541,181.541,309,1
182.416,180.7131,180.7131,310,1
171.5137,169.236,169.236,311,1
173.2276,170.8751,170.8751,312,1
165.3076,162.2869,162.2869,313,1
43.4038,84.4766,84.4766,314,1
185.1478,182.9972,182.9972,315,1
192.0414,188.6419,188.6419,316,1
192.1722,188.1288,188.1288,317,1
187.3447,182.6817,182.6817,318,1
187.2628,182.4898,182.4898,319,1
170.4723,167.4828,167.4828,320,1
132.8348,131.2659,131.2659,321,-1
160.442,160.094,160.094,322,-1
180.3464,176.6553,176.6553,323,1
175.4068,165.382,165.382,324,1
44.5114,82.7544,82.7544,325,1
173.3502,159.8413,159.8413,326,1
168.7627,157.2805,157.2805,327,1
165.82,156.9896,156.9896,328,1
169.8146,156.5081,156.5081,329,1
151.2705,135.8006,135.8006,330,1
139.8402,125.3044,125.3044,331,1
133.4949,120.5147,120.5147,332,1
143.82,135.4928,135.4928,333,1
135.8114,129.7973,129.7973,334,1
134.9371,133.5162,133.5162,335,1
67.1309,103.3069,103.3069,336,1
40.0367,78.3763,78.3763,337,1
142.6618,147.0982,147.0982,338,1
111.4659,121.975,121.975,339,1
107.7276,119.4873,119.4873,340,1
105.8329,119.0941,119.0941,341,1
106.5513,123.7951,123.7951,342,1
123.7686,141.1577,141.1577,343,1
126.5152,140.6324,140.6324,344,1
140.4015,152.3695,152.3695,345,1
158.394,168.3242,168.3242,346,1
161.1728,171.3886,171.3886,347,1
40.1313,79.2384,79.2384,348,1
197.1283,203.4388,203.4388,349,1
212.9778,220.9576,220.9576,350,1
170.7175,184.0824,184.0824,351,1
137.7159,155.7471,155.7471,352,1
91.7976,118.1019,118.1019,353,1
88.9014,115.9354,115.9354,354,1
82.0914,112.3459,112.3459,355,1
75.0645,110.6347,110.6347,356,1
68.1848,107.099,107.099,357,1
59.2486,101.5882,101.5882,358,1
38.9644,78.23,78.23,359,1
54.6615,97.9339,97.9339,360,1
49.8865,93.3281,93.3281,361,1
114.691,143.9261,143.9261,362,1
177.8396,178.0938,178.0938,363,-1
128.4876,128.1272,128.1272,364,1
78.3071,94.6972,94.6972,365,1
86.5984,106.1955,106.1955,366,1
61.0966,69.7589,69.7589,367,1
73.5786,71.7524,71.7524,368,1
71.4848,74.0925,74.0925,369,1
36.7098,76.58,76.58,370,1
42.914,43.2666,43.2666,371,1
46.9335,50.0747,50.0747,372,-1
53.7021,59.2488,59.2488,373,-1
31.6569,33.2178,33.2178,374,-1
24.5979,26.531,26.531,375,-1
21.8161,23.8577,23.8577,376,-1
20.7161,20.5656,20.5656,377,-1
21.0397,24.6034,24.6034,378,-1
36.0089,41.6525,41.6525,379,-1
31.8551,39.0576,39.0576,380,-1
163.9778,180.5868,180.5868,381,1
19.3198,24.4764,24.4764,382,-1
28.3848,32.8078,32.8078,383,-1
77.2337,78.99,78.99,384,-1
50.2017,54.9202,54.9202,385,1
65.8587,69.6669,69.6669,386,1
117.7755,112.108,112.108,387,1
139.0833,132.2373,132.2373,388,1
195.1331,189.8628,189.8628,389,1
80.4439,87.1475,87.1475,390,1
92.292,94.1342,94.1342,391,1
116.7563,113.9733,113.9733,392,1
158.2845,141.9931,141.9931,393,1
161.3675,140.9722,140.9722,394,1
135.9301,123.6472,123.6472,395,1
89.1849,92.8836,92.8836,396,1
73.3871,77.4998,77.4998,397,1
115.3533,113.5158,113.5158,398,-1
105.1815,105.4875,105.4875,399,-1
135.7428,132.5053,132.5053,400,1
107.5062,106.7116,106.7116,401,-1
118.6562,109.924,109.924,402,1
109.3995,104.6383,104.6383,403,1
143.3852,114.5554,114.5554,404,1
138.5324,128.7365,128.7365,405,1
133.6035,128.3092,128.3092,406,1
162.158,155.2239,155.2239,407,1
131.4566,126.5501,126.5501,408,1
148.1843,143.6963,143.6963,409,1
174.6592,169.4138,169.4138,410,1
191.0771,184.9647,184.9647,411,1
198.6097,191.9886,191.9886,412,1
200.3476,193.5003,193.5003,413,1
111.7802,106.5611,106.5611,414,1
199.8394,193.0913,193.0913,415,1
199.7776,193.1292,193.1292,416,1
199.8693,193.7879,193.7879,417,1
196.9604,191.0885,191.0885,418,1
197.3094,191.9194,191.9194,419,1
196.3213,191.622,191.622,420,1
194.818,189.9444,189.9444,421,1
190.1872,187.1636,187.1636,422,1
187.1435,184.86,184.86,423,1
184.5228,182.3817,182.3817,424,1
107.7001,103.1305,103.1305,425,1
181.353,179.0497,179.0497,426,1
171.5832,168.9315,168.9315,427,1
171.512,168.604,168.604,428,1
167.7573,163.9254,163.9254,429,1
185.4322,182.6061,182.6061,430,1
192.1556,187.9167,187.9167,431,1
193.1391,188.3872,188.3872,432,1
187.6034,183.03,183.03,433,1
187.4149,182.5763,182.5763,434,1
170.8842,166.9908,166.9908,435,1
84.3228,82.4971,82.4971,436,-1
123.2524,122.5277,122.5277,437,-1
164.2084,162.5625,162.5625,438,-1
179.1394,175.8096,175.8096,439,1
175.4053,166.3043,166.3043,440,1
172.1068,158.1284,158.1284,441,1
174.4932,162.7323,162.7323,442,1
167.952,157.597,157.597,443,1
168.8367,157.2267,157.2267,444,1
156.5443,140.9127,140.9127,445,1
145.0707,130.3851,130.3851,446,1
63.8398,101.5128,101.5128,447,1
105.5485,101.8382,101.8382,448,1
125.8982,111.2121,111.2121,449,1
131.4445,122.2995,122.2995,450,1
139.4049,138.1429,138.1429,451,1
126.7176,127.0543,127.0543,452,1
128.7643,133.871,133.871,453,1
105.8107,117.7355,117.7355,454,1
103.0652,115.8858,115.8858,455,1
101.3683,115.8942,115.8942,456,1
101.9838,120.6037,120.6037,457,1
116.3671,135.0567,135.0567,458,1
105.8995,103.0954,103.0954,459,1
124.9503,138.7548,138.7548,460,1
138.2573,150.9218,150.9218,461,1
150.4688,158.9531,158.9531,462,1
162.3149,170.1804,170.1804,463,1
198.8077,203.7763,203.7763,464,1
209.0652,217.1531,217.1531,465,1
179.3939,189.5331,189.5331,466,1
123.9068,140.1728,140.1728,467,1
88.6901,115.0775,115.0775,468,1
85.456,114.5353,114.5353,469,1
105.4154,102.1192,102.1192,470,1
83.9985,114.2729,114.2729,471,1
77.0565,111.2822,111.2822,472,1
65.9692,105.2987,105.2987,473,1
55.3201,97.7329,97.7329,474,1
50.8679,94.2666,94.2666,475,1
48.9927,93.4133,93.4133,476,1
136.917,162.0039,162.0039,477,1
228.1525,221.9568,221.9568,478,1
127.9899,120.9467,120.9467,479,1
71.6795,94.4854,94.4854,480,1
105.443,102.5111,102.5111,481,1
66.5682,68.4374,68.4374,482,1
73.6807,73.9214,73.9214,483,1
58.488,57.9383,57.9383,484,1
111.2323,114.395,114.395,485,-1
154.0226,159.7691,159.7691,486,-1
122.0867,123.8356,123.8356,487,-1
89.8428,88.6143,88.6143,488,-1
85.581,85.6058,85.6058,489,-1
74.9913,74.0846,74.0846,490,-1
60.3845,60.7086,60.7086,491,-1
106.9048,102.9303,102.9303,492,1
54.7312,58.8385,58.8385,493,-1
46.8286,56.0885,56.0885,494,-1
33.1327,39.9516,39.9516,495,-1
36.9212,44.4506,44.4506,496,-1
26.5311,30.5449,30.5449,497,-1
25.7285,31.4698,31.4698,498,-1
30.6861,40.4445,40.4445,499,-1
48.505,56.6747,56.6747,500,-1
72.1023,77.341,77.341,501,-1
107.9955,110.1615,110.1615,502,-1
108.556,103.5667,103.5667,503,1
44.5081,51.0824,51.0824,504,1
81.4205,82.3632,82.3632,505,1
121.3878,105.0488,105.0488,506,1
132.0447,112.4592,112.4592,507,1
145.3568,141.2174,141.2174,508,1
89.0352,92.2574,92.2574,509,1
50.9623,61.6451,61.6451,510,1
109.3718,109.3771,109.3771,511,-1
104.6879,104.5539,104.5539,512,-1
135.3287,131.744,131.744,513,1
106.028,100.8731,100.8731,514,1
108.5142,108.0723,108.0723,515,-1
128.4183,113.7364,113.7364,516,1
155.5475,123.5401,123.5401,517,1
123.6845,119.7183,119.7183,518,1
143.4183,137.3596,137.3596,519,1
184.4441,175.691,175.691,520,1
152.4989,147.0319,147.0319,521,1
172.6311,166.7254,166.7254,522,1
176.2518,171.8841,171.8841,523,1
191.2145,186.1027,186.1027,524,1
103.4867,98.9713,98.9713,525,1
199.031,192.7072,192.7072,526,1
200.5847,194.0012,194.0012,527,1
201.2826,193.7297,193.7297,528,1
199.4677,192.9287,192.9287,529,1
198.9945,193.1563,193.1563,530,1
197.0514,191.4994,191.4994,531,1
197.3363,192.9151,192.9151,532,1
195.1809,190.3918,190.3918,533,1
194.9207,190.2012,190.2012,534,1
190.8014,187.7171,187.7171,535,1
107.2168,103.1233,103.1233,536,1
187.803,185.2204,185.2204,537,1
185.2901,182.8518,182.8518,538,1
179.8417,177.7338,177.7338,539,1
172.6629,169.9625,169.9625,540,1
169.7628,166.2627,166.2627,541,1
169.853,165.1784,165.1784,542,1
188.3633,184.2075,184.2075,543,1
192.3278,187.8366,187.8366,544,1
193.1805,188.1116,188.1116,545,1
189.807,184.0283,184.0283,546,1
108.8678,103.7525,103.7525,547,1
188.4447,182.8067,182.8067,548,1
172.8521,168.7158,168.7158,549,1
118.4042,117.8244,117.8244,550,-1
164.2935,161.8028,161.8028,551,-1
167.8665,165.2255,165.2255,552,1
169.2668,158.4723,158.4723,553,1
168.0731,155.0565,155.0565,554,1
170.1513,157.9952,157.9952,555,1
171.0107,159.9114,159.9114,556,1
169.5061,158.7394,158.7394,557,1
61.1574,98.915,98.915,558,1
109.3433,104.1346,104.1346,559,1
160.5797,144.3896,144.3896,560,1
146.0989,130.9024,130.9024,561,1
128.3282,112.0284,112.0284,562,1
129.2671,117.9221,117.9221,563,1
132.971,130.5055,130.5055,564,1
134.5503,132.7336,132.7336,565,1
127.649,132.9055,132.9055,566,1
102.4154,113.3729,113.3729,567,1
99.3436,112.6982,112.6982,568,1
97.2759,112.2041,112.2041,569,1
101.9228,97.7338,97.7338,570,1
92.261,112.0703,112.0703,571,1
114.3743,131.9838,131.9838,572,1
124.7603,138.4903,138.4903,573,1
140.3672,149.9254,149.9254,574,1
159.8265,167.3077,167.3077,575,1
159.664,166.3767,166.3767,576,1
202.9675,205.9638,205.9638,577,1
194.2407,203.9266,203.9266,578,1
199.9493,207.0955,207.0955,579,1
143.516,156.9399,156.9399,580,1
106.8512,101.9448,101.9448,581,1
92.4865,117.1304,117.1304,582,1
85.0121,113.695,113.695,583,1
82.7773,114.0865,114.0865,584,1
78.7846,111.5693,111.5693,585,1
68.8295,105.5118,105.5118,586,1
54.4106,95.1899,95.1899,587,1
51.7372,94.0025,94.0025,588,1
48.24,92.1815,92.1815,589,1
86.0564,120.7873,120.7873,590,1
147.0879,168.589,168.589,591,1
111.167,105.6767,105.6767,592,1
176.992,192.7115,192.7115,593,1
207.0748,216.8704,216.8704,594,1
236.7791,240.4821,240.4821,595,1
254.7666,254.8127,254.8127,596,1
238.7959,236.6757,236.6757,597,1
131.8856,140.9229,140.9229,598,1
70.4477,81.5923,81.5923,599,1
31.6642,36.2194,36.2194,600,1
81.8772,82.8803,82.8803,601,1
76.8539,81.53,81.53,602,1
113.0795,107.9373,107.9373,603,1
152.8541,158.838,158.838,604,1
181.2349,185.7905,185.7905,605,-1
143.3614,142.4578,142.4578,606,-1
111.6603,107.1773,107.1773,607,1
116.5126,111.425,111.425,608,1
119.2905,113.8194,113.8194,609,1
108.7982,113.255,113.255,610,-1
125.9499,132.3783,132.3783,611,-1
151.226,158.9294,158.9294,612,-1
121.0512,130.0907,130.0907,613,-1
110.6684,105.8139,105.8139,614,1
109.9342,118.0061,118.0061,615,-1
89.6138,94.786,94.786,616,-1
59.5646,69.2428,69.2428,617,-1
46.2966,60.8309,60.8309,618,-1
47.4378,62.0283,62.0283,619,-1
29.0424,43.5172,43.5172,620,-1
39.5614,51.1067,51.1067,621,-1
18.96,21.6094,21.6094,622,-1
30.9039,36.2374,36.2374,623,-1
46.5545,55.0802,55.0802,624,-1
108.1302,105.6066,105.6066,625,1
83.3415,83.794,83.794,626,-1
124.5185,127.6372,127.6372,627,-1
73.9151,79.0347,79.0347,628,1
71.5139,78.6338,78.6338,629,1
105.1098,104.9283,104.9283,630,-1
105.451,106.1087,106.1087,631,-1
136.389,134.7892,134.7892,632,1
113.9701,113.9375,113.9375,633,-1
130.7414,116.63,116.63,634,1
149.6524,120.4586,120.4586,635,1
109.5384,108.0694,108.0694,636,1
119.0281,115.7236,115.7236,637,1
149.2326,141.2696,141.2696,638,1
167.9272,158.5222,158.5222,639,1
157.9912,152.7841,152.7841,640,1
179.8331,174.0345,174.0345,641,1
192.6883,186.5062,186.5062,642,1
189.6573,183.6672,183.6672,643,1
199.2751,193.7144,193.7144,644,1
200.3723,194.7455,194.7455,645,1
199.7805,193.2912,193.2912,646,1
111.7394,110.7931,110.7931,647,1
198.4451,192.1359,192.1359,648,1
198.654,192.4918,192.4918,649,1
197.3259,190.6869,190.6869,650,1
197.0764,191.9327,191.9327,651,1
195.227,190.5727,190.5727,652,1
194.1652,189.6719,189.6719,653,1
190.6451,185.9261,185.9261,654,1
187.7602,185.3137,185.3137,655,1
184.7758,182.3514,182.3514,656,1
180.4411,178.1787,178.1787,657,1
111.8022,110.814,110.814,658,-1
173.1481,170.5588,170.5588,659,1
167.8854,163.9997,163.9997,660,1
174.1436,169.201,169.201,661,1
190.1898,186.2099,186.2099,662,1
193.207,189.5548,189.5548,663,1
192.8835,188.5262,188.5262,664,1
189.3662,182.6874,182.6874,665,1
189.2446,183.3051,183.3051,666,1
178.1591,173.4636,173.4636,667,1
150.6414,148.8968,148.8968,668,-1
56.5175,95.0238,95.0238,669,1
110.552,109.2071,109.2071,670,-1
176.044,173.4812,173.4812,671,-1
176.6493,172.4024,172.4024,672,1
167.7257,156.2583,156.2583,673,1
165.3705,151.3686,151.3686,674,1
166.3637,151.6969,151.6969,675,1
176.377,164.8246,164.8246,676,1
174.4393,163.2843,163.2843,677,1
166.5154,150.5946,150.5946,678,1
147.3959,131.9921,131.9921,679,1
132.9173,117.4593,117.4593,680,1
108.9231,107.4527,107.4527,681,-1
129.3249,115.0151,115.0151,682,1
137.313,131.1966,131.1966,683,1
139.208,134.4941,134.4941,684,1
154.5226,158.0897,158.0897,685,-1
100.5582,110.1505,110.1505,686,1
98.0644,110.2821,110.2821,687,1
98.5207,111.9639,111.9639,688,1
93.2337,112.2872,112.2872,689,1
110.7976,128.5026,128.5026,690,1
125.3527,138.1601,138.1601,691,1
107.7145,106.1921,106.1921,692,-1
138.3377,147.6575,147.6575,693,1
150.7509,157.2869,157.2869,694,1
170.573,174.7675,174.7675,695,1
213.0005,216.5367,216.5367,696,-1
186.856,195.4656,195.4656,697,1
203.1456,208.5007,208.5007,698,-1
131.2826,145.9899,145.9899,699,1
94.503,117.7921,117.7921,700,1
88.03,116.2574,116.2574,701,1
84.5853,115.8387,115.8387,702,1
99.8475,98.5822,98.5822,703,-1
79.4453,111.8779,111.8779,704,1
70.1369,106.1994,106.1994,705,1
57.7243,97.7695,97.7695,706,1
49.9146,91.6806,91.6806,707,1
46.7973,89.7272,89.7272,708,1
46.5843,88.3699,88.3699,709,1
45.3701,87.3885,87.3885,710,1
45.4244,87.924,87.924,711,1
43.959,86.9713,86.9713,712,1
45.0958,88.0647,88.0647,713,1
134.4603,130.6801,130.6801,714,1
56.1175,96.1573,96.1573,715,1
84.2744,117.7438,117.7438,716,1
209.3285,218.4011,218.4011,717,1
202.7922,204.703,204.703,718,1
67.1407,80.2788,80.2788,719,1
75.4445,82.9187,82.9187,720,-1
48.6419,54.7717,54.7717,721,-1
28.3853,32.7983,32.7983,722,1
63.7291,61.6655,61.6655,723,1
184.7692,184.4757,184.4757,724,-1
121.8024,115.7297,115.7297,725,1
207.7516,209.1106,209.1106,726,-1
172.3741,168.1816,168.1816,727,1
153.4791,145.3435,145.3435,728,1
161.4194,152.1434,152.1434,729,1
157.1833,149.5434,149.5434,730,1
138.5191,143.7425,143.7425,731,-1
163.3884,166.9462,166.9462,732,-1
183.9281,188.9828,188.9828,733,-1
159.8327,166.8287,166.8287,734,-1
161.9427,168.1559,168.1559,735,-1
155.2258,152.9511,152.9511,736,1
156.4257,162.8449,162.8449,737,-1
139.0244,148.4888,148.4888,738,-1
131.0522,137.3851,137.3851,739,-1
