R,G,B,Im_Positions,Labels
191.4755,188.6568,188.6568,59,1
183.633,180.4552,180.4552,60,1
188.1145,183.5943,183.5943,61,1
168.9436,149.2118,149.2118,62,1
146.9792,138.2198,138.2198,63,1
150.7173,149.2573,149.2573,64,-1
170.5709,168.8556,168.8556,65,1
160.4128,144.0765,144.0765,66,1
174.2805,166.886,166.886,67,1
158.564,155.7139,155.7139,68,1
115.2319,116.8577,116.8577,69,-1
181.6079,178.8317,178.8317,70,1
122.7975,126.2446,126.2446,71,-1
113.2582,114.9787,114.9787,72,-1
160.873,159.854,159.854,73,1
170.3633,170.3023,170.3023,74,1
182.4967,180.112,180.112,75,1
170.3741,169.6158,169.6158,76,1
167.8615,166.8703,166.8703,77,-1
166.6696,165.3272,165.3272,78,1
167.668,165.5122,165.5122,79,1
165.5979,163.4419,163.4419,80,1
186.1777,181.1905,181.1905,81,1
145.7336,138.3953,138.3953,82,1
153.106,145.4918,145.4918,83,1
137.9882,131.2084,131.2084,84,1
145.0738,137.5793,137.5793,85,1
192.0139,183.8956,183.8956,86,1
190.3412,181.9849,181.9849,87,1
184.767,175.8018,175.8018,88,1
185.1911,176.966,176.966,89,1
183.9826,175.9046,175.9046,90,1
183.771,175.7362,175.7362,91,1
177.4722,173.9465,173.9465,92,1
184.6634,177.0244,177.0244,93,1
182.6326,175.2116,175.2116,94,1
182.3373,176.331,176.331,95,1
182.8732,177.3659,177.3659,96,1
184.1511,179.0498,179.0498,97,1
183.1901,178.0283,178.0283,98,1
183.0458,177.2261,177.2261,99,1
185.2196,179.0087,179.0087,100,1
183.7372,177.0764,177.0764,101,1
192.6679,186.2224,186.2224,102,1
179.6512,175.0858,175.0858,103,1
193.7143,187.1692,187.1692,104,1
196.9909,191.2514,191.2514,105,1
202.854,197.6998,197.6998,106,1
202.6235,196.1295,196.1295,107,1
201.8184,194.1242,194.1242,108,1
202.2826,196.0368,196.0368,109,1
200.327,195.1132,195.1132,110,1
201.3265,193.2369,193.2369,111,1
207.212,199.1669,199.1669,112,1
205.8861,198.2299,198.2299,113,1
160.7887,165.1418,165.1418,114,1
191.9054,189.1272,189.1272,115,1
207.8412,199.2634,199.2634,116,1
205.0897,196.5196,196.5196,117,1
204.6306,195.8459,195.8459,118,1
206.2458,196.3007,196.3007,119,1
189.4476,178.4412,178.4412,120,1
165.7507,158.6858,158.6858,121,1
130.9342,133.3439,133.3439,122,1
117.6127,123.6156,123.6156,123,1
92.5902,105.8356,105.8356,124,1
68.4574,89.9818,89.9818,125,1
195.9057,192.3778,192.3778,126,1
78.5528,103.7532,103.7532,127,1
76.8003,90.738,90.738,128,1
60.4621,68.8042,68.8042,129,1
48.3688,59.1087,59.1087,130,1
32.1175,41.4891,41.4891,131,-1
26.2051,33.6012,33.6012,132,-1
43.6457,48.527,48.527,133,-1
91.7789,98.5992,98.5992,134,-1
179.6146,184.5973,184.5973,135,-1
138.1554,143.4938,143.4938,136,-1
200.9572,196.7683,196.7683,137,1
134.467,138.1529,138.1529,138,-1
105.2941,113.7426,113.7426,139,1
125.9355,140.1862,140.1862,140,1
115.2357,133.5068,133.5068,141,1
121.2878,142.8663,142.8663,142,1
126.7709,148.6232,148.6232,143,1
125.1689,148.108,148.108,144,1
115.7124,145.7612,145.7612,145,1
102.0246,139.128,139.128,146,1
93.1792,133.7927,133.7927,147,1
203.8769,199.6973,199.6973,148,1
87.188,128.355,128.355,149,1
79.6071,124.6068,124.6068,150,1
75.2741,121.5241,121.5241,151,1
73.0541,119.1479,119.1479,152,1
66.6199,114.85,114.85,153,1
62.4407,110.6759,110.6759,154,1
57.049,106.4594,106.4594,155,1
54.3867,104.0455,104.0455,156,1
52.1314,102.365,102.365,157,1
52.5477,100.9593,100.9593,158,1
205.614,200.979,200.979,159,1
51.1737,98.4248,98.4248,160,1
51.0797,98.4428,98.4428,161,1
48.8606,96.469,96.469,162,1
47.8775,94.962,94.962,163,1
45.043,91.0972,91.0972,164,1
42.9064,88.7574,88.7574,165,1
43.3686,88.2941,88.2941,166,1
40.5641,82.2504,82.2504,167,1
63.2396,99.1145,99.1145,168,1
160.8142,179.6307,179.6307,169,1
202.2908,198.7256,198.7256,170,1
238.5571,241.8413,241.8413,171,1
242.3234,242.5707,242.5707,172,1
35.5894,37.1619,37.1619,173,-1
85.4137,82.922,82.922,174,-1
66.1997,58.269,58.269,175,1
136.826,138.333,138.333,176,-1
178.4484,181.0471,181.0471,177,-1
205.2534,205.7358,205.7358,178,-1
126.6288,130.6891,130.6891,179,-1
142.0746,143.6911,143.6911,180,-1
197.8323,194.6186,194.6186,181,1
155.1237,152.5126,152.5126,182,1
190.7081,188.5811,188.5811,183,1
187.2829,185.2962,185.2962,184,1
167.1365,168.3092,168.3092,185,1
94.4456,92.1016,92.1016,186,1
125.8329,111.8509,111.8509,187,1
124.4272,111.4599,111.4599,188,1
156.7963,147.5875,147.5875,189,1
145.7578,134.7273,134.7273,190,1
175.3777,165.4645,165.4645,191,1
202.0318,198.2471,198.2471,192,1
169.7811,158.8497,158.8497,193,1
118.6863,120.5188,120.5188,194,-1
146.7016,145.6545,145.6545,195,1
185.1261,180.7087,180.7087,196,1
172.8705,157.8051,157.8051,197,1
178.814,169.0,169.0,198,1
166.1855,164.2181,164.2181,199,1
149.008,147.2668,147.2668,200,-1
147.3182,132.4704,132.4704,201,1
175.2169,166.8516,166.8516,202,1
201.0843,195.8492,195.8492,203,1
123.5255,121.8199,121.8199,204,-1
43.6213,50.951,50.951,205,-1
35.309,40.5162,40.5162,206,-1
37.8526,43.8535,43.8535,207,-1
40.3039,49.1516,49.1516,208,-1
51.6201,61.374,61.374,209,-1
133.3262,136.1704,136.1704,210,-1
173.3909,172.8346,172.8346,211,-1
170.7412,169.5374,169.5374,212,1
168.1972,167.4063,167.4063,213,-1
201.2821,196.1562,196.1562,214,1
166.2168,164.2844,164.2844,215,1
163.907,161.8007,161.8007,216,1
155.5703,153.5937,153.5937,217,1
154.4327,147.0692,147.0692,218,1
145.6064,138.8059,138.8059,219,1
143.0682,135.6004,135.6004,220,1
153.2276,146.9734,146.9734,221,1
188.2146,179.3159,179.3159,222,1
187.8645,179.7812,179.7812,223,1
184.8319,176.348,176.348,224,1
249.808,250.0265,250.0265,225,1
199.8628,194.8811,194.8811,226,1
186.3273,178.806,178.806,227,1
183.2083,174.125,174.125,228,1
183.2465,174.1623,174.1623,229,1
183.8059,175.5847,175.5847,230,1
183.9547,177.4249,177.4249,231,1
182.6145,176.4146,176.4146,232,1
182.7664,178.5113,178.5113,233,1
183.9849,179.4955,179.4955,234,1
182.8017,177.6457,177.6457,235,1
184.2012,178.1647,178.1647,236,1
194.304,189.1524,189.1524,237,1
183.2155,176.7879,176.7879,238,1
184.7817,178.1346,178.1346,239,1
193.0504,186.0231,186.0231,240,1
192.0496,183.8944,183.8944,241,1
200.9504,195.5196,195.5196,242,1
201.5331,196.8326,196.8326,243,1
201.1358,194.8436,194.8436,244,1
202.9143,196.1462,196.1462,245,1
201.1538,195.1848,195.1848,246,1
199.2737,192.495,192.495,247,1
192.0679,188.7516,188.7516,248,1
203.0016,195.0852,195.0852,249,1
206.6782,198.6089,198.6089,250,1
206.4379,198.1065,198.1065,251,1
206.217,198.6723,198.6723,252,1
203.3875,195.5254,195.5254,253,1
203.3055,193.289,193.289,254,1
212.2581,205.0054,205.0054,255,1
182.5762,173.9848,173.9848,256,1
147.2805,146.5835,146.5835,257,1
126.8337,129.3804,129.3804,258,1
191.13,188.517,188.517,259,1
114.0753,120.9658,120.9658,260,1
98.4092,112.981,112.981,261,1
70.8188,90.3379,90.3379,262,1
74.4029,99.2203,99.2203,263,1
55.787,65.6186,65.6186,264,1
73.2007,79.56,79.56,265,-1
70.5196,72.1325,72.1325,266,-1
65.128,67.8218,67.8218,267,-1
60.4006,62.673,62.673,268,-1
40.1555,48.6065,48.6065,269,1
188.5866,186.1069,186.1069,270,1
38.3262,43.4312,43.4312,271,-1
193.0569,195.538,195.538,272,-1
194.5649,197.6274,197.6274,273,-1
202.9103,205.7507,205.7507,274,-1
120.6117,127.3723,127.3723,275,-1
77.7968,88.5993,88.5993,276,1
95.3054,111.8823,111.8823,277,1
93.0131,108.3636,108.3636,278,1
108.9746,131.1474,131.1474,279,1
115.4888,139.074,139.074,280,1
179.3385,174.9133,174.9133,281,1
110.4007,141.5415,141.5415,282,1
95.418,133.3835,133.3835,283,1
84.1805,125.9522,125.9522,284,1
81.7614,124.7783,124.7783,285,1
75.6886,121.7444,121.7444,286,1
70.8316,117.8587,117.8587,287,1
68.6275,116.8195,116.8195,288,1
66.4381,115.1744,115.1744,289,1
59.7456,109.3506,109.3506,290,1
53.0868,102.0551,102.0551,291,1
161.2359,155.5544,155.5544,292,1
55.4034,102.4725,102.4725,293,1
51.8198,100.0773,100.0773,294,1
49.4301,97.2133,97.2133,295,1
49.8999,96.6151,96.6151,296,1
49.8729,96.4016,96.4016,297,1
49.4568,96.3888,96.3888,298,1
48.0276,94.4301,94.4301,299,1
47.0781,92.6651,92.6651,300,1
45.3733,90.9403,90.9403,301,1
45.7229,91.6322,91.6322,302,1
115.1596,130.7395,130.7395,303,1
44.9505,89.6474,89.6474,304,1
39.7073,81.9232,81.9232,305,1
40.0333,82.4917,82.4917,306,1
235.9373,239.737,239.737,307,1
207.1329,208.4343,208.4343,308,-1
56.1592,62.9164,62.9164,309,1
187.0985,188.2077,188.2077,310,1
107.1416,100.4488,100.4488,311,1
162.6084,161.8664,161.8664,312,1
187.7497,188.3126,188.3126,313,1
111.322,131.6769,131.6769,314,1
158.3762,159.4199,159.4199,315,1
136.9991,138.7263,138.7263,316,1
143.7196,146.3272,146.3272,317,1
88.5523,91.4689,91.4689,318,1
112.8486,101.9993,101.9993,319,1
134.2459,123.4944,123.4944,320,1
194.942,191.0988,191.0988,321,1
189.1213,184.6064,184.6064,322,1
190.5603,184.1274,184.1274,323,1
170.5638,162.2887,162.2887,324,1
133.0798,150.2969,150.2969,325,1
109.8583,101.9279,101.9279,326,1
124.0517,116.7495,116.7495,327,1
171.6884,161.9388,161.9388,328,1
151.7798,149.5085,149.5085,329,-1
88.6961,93.8175,93.8175,330,-1
182.1206,178.5736,178.5736,331,1
174.9876,161.692,161.692,332,1
162.8829,149.4293,149.4293,333,1
176.8879,174.6609,174.6609,334,1
182.3158,179.1428,179.1428,335,1
183.7015,187.5348,187.5348,336,-1
149.8011,169.8525,169.8525,337,1
172.5736,158.2583,158.2583,338,1
177.866,171.0732,171.0732,339,1
169.6983,177.6346,177.6346,340,1
132.8507,168.9072,168.9072,341,1
140.2369,184.0427,184.0427,342,1
129.4533,169.5507,169.5507,343,1
87.0215,111.7687,111.7687,344,1
31.1726,39.0249,39.0249,345,-1
35.5013,45.6825,45.6825,346,-1
57.148,67.6414,67.6414,347,-1
154.6789,173.5705,173.5705,348,1
162.0484,159.9372,159.9372,349,1
168.294,166.285,166.285,350,1
165.846,164.3941,164.3941,351,1
166.3967,164.9055,164.9055,352,1
165.5227,165.1997,165.1997,353,1
149.4815,147.481,147.481,354,1
142.5771,136.0752,136.0752,355,1
137.4815,130.8541,130.8541,356,1
140.5688,133.2293,133.2293,357,1
164.4545,157.1279,157.1279,358,1
181.8164,198.5732,198.5732,359,1
188.3115,179.3883,179.3883,360,1
189.3828,181.0673,181.0673,361,1
190.7142,184.3531,184.3531,362,1
196.1513,191.4432,191.4432,363,1
187.2409,180.3829,180.3829,364,1
183.7439,176.3963,176.3963,365,1
183.0111,175.0077,175.0077,366,1
184.2139,177.5324,177.5324,367,1
183.4184,178.3235,178.3235,368,1
183.0312,178.7776,178.7776,369,1
167.4769,187.6256,187.6256,370,1
183.993,179.4241,179.4241,371,1
184.3139,179.6683,179.6683,372,1
184.7486,179.1723,179.1723,373,1
181.5997,174.3383,174.3383,374,1
186.2562,179.0994,179.0994,375,1
190.1387,182.8411,182.8411,376,1
195.0011,186.8152,186.8152,377,1
202.0343,195.603,195.603,378,1
201.1692,196.3638,196.3638,379,1
201.5763,194.9861,194.9861,380,1
104.7411,130.4786,130.4786,381,1
203.045,196.0821,196.0821,382,1
199.7631,192.5412,192.5412,383,1
199.9277,191.5686,191.5686,384,1
203.533,194.849,194.849,385,1
205.8172,196.6758,196.6758,386,1
209.11,200.7491,200.7491,387,1
205.6297,198.5987,198.5987,388,1
202.27,194.7411,194.7411,389,1
203.6634,191.8106,191.8106,390,1
204.1953,196.3146,196.3146,391,1
106.6371,132.7283,132.7283,392,1
173.1552,166.7979,166.7979,393,1
134.2749,135.7969,135.7969,394,1
116.9547,122.4308,122.4308,395,1
87.8424,95.8772,95.8772,396,1
100.9434,114.6136,114.6136,397,1
75.0988,94.9928,94.9928,398,1
57.2583,76.1713,76.1713,399,1
57.9196,70.2288,70.2288,400,1
65.4049,74.5223,74.5223,401,1
95.7115,97.8878,97.8878,402,-1
108.1469,135.2155,135.2155,403,1
83.9897,84.852,84.852,404,-1
64.74,68.0411,68.0411,405,-1
42.0367,51.8283,51.8283,406,1
45.4124,55.8731,55.8731,407,1
147.1005,150.1448,150.1448,408,-1
185.0156,189.56,189.56,409,-1
159.1674,169.756,169.756,410,-1
106.3421,121.3139,121.3139,411,1
71.2685,79.8761,79.8761,412,1
61.8484,66.8356,66.8356,413,-1
101.609,133.6695,133.6695,414,1
81.7349,86.3944,86.3944,415,-1
86.9927,104.1456,104.1456,416,1
102.6293,134.6318,134.6318,417,1
100.0525,136.7121,136.7121,418,1
89.1493,129.1461,129.1461,419,1
75.0823,117.5268,117.5268,420,1
76.905,121.2697,121.2697,421,1
72.7727,119.9381,119.9381,422,1
68.7265,116.4502,116.4502,423,1
66.0032,114.3839,114.3839,424,1
83.0301,123.4137,123.4137,425,1
61.2697,111.3865,111.3865,426,1
58.437,107.7681,107.7681,427,1
53.2526,102.1973,102.1973,428,1
49.8059,97.9149,97.9149,429,1
49.0938,95.9051,95.9051,430,1
47.5016,94.0119,94.0119,431,1
45.2757,93.0556,93.0556,432,1
46.5592,93.7171,93.7171,433,1
47.1949,93.4981,93.4981,434,1
47.3238,93.7991,93.7991,435,1
64.967,112.1639,112.1639,436,1
47.7434,94.0635,94.0635,437,1
47.9616,93.2044,93.2044,438,1
47.9098,93.7163,93.7163,439,1
44.5456,90.0201,90.0201,440,1
41.5832,86.2585,86.2585,441,1
61.1359,100.2099,100.2099,442,1
232.0507,232.013,232.013,443,1
68.5439,62.4427,62.4427,444,1
179.5304,176.8797,176.8797,445,1
115.2424,94.5189,94.5189,446,1
42.7878,44.3008,44.3008,447,-1
52.0143,104.2751,104.2751,448,1
146.6521,140.1463,140.1463,449,1
117.4871,105.8229,105.8229,450,1
131.1051,126.3329,126.3329,451,1
154.823,153.408,153.408,452,1
179.3116,174.7869,174.7869,453,1
175.0376,170.0152,170.0152,454,1
157.106,151.5991,151.5991,455,1
132.4888,129.9002,129.9002,456,1
99.8958,98.6509,98.6509,457,1
90.3099,80.7834,80.7834,458,1
73.9034,121.2039,121.2039,459,1
164.6,154.026,154.026,460,1
169.8809,162.352,162.352,461,1
144.3994,137.1137,137.1137,462,1
102.7491,96.1258,96.1258,463,-1
123.4888,118.6087,118.6087,464,-1
99.8654,104.125,104.125,465,-1
157.8981,157.1205,157.1205,466,1
176.7292,168.8207,168.8207,467,1
165.9123,146.5647,146.5647,468,1
183.6083,181.3275,181.3275,469,1
170.7659,168.7845,168.7845,470,1
172.8634,171.9504,171.9504,471,-1
167.5692,158.1231,158.1231,472,1
179.3789,169.9619,169.9619,473,1
173.6841,180.9889,180.9889,474,1
158.5284,196.6818,196.6818,475,1
149.3263,191.1907,191.1907,476,1
140.4395,185.1888,185.1888,477,1
137.0489,180.4288,180.4288,478,1
138.964,180.6704,180.6704,479,1
88.6097,111.0876,111.0876,480,1
116.1407,115.9354,115.9354,481,1
28.0416,36.8452,36.8452,482,-1
42.6651,51.537,51.537,483,-1
164.0446,161.4036,161.4036,484,1
159.6164,158.6465,158.6465,485,-1
85.468,93.0575,93.0575,486,-1
162.4602,161.4925,161.4925,487,-1
166.8159,165.6776,165.6776,488,1
133.5516,132.8974,132.8974,489,1
158.8397,151.682,151.682,490,1
147.6067,141.6192,141.6192,491,1
86.76,83.6373,83.6373,492,1
148.4274,141.8497,141.8497,493,1
166.8144,160.7309,160.7309,494,1
189.1125,181.0158,181.0158,495,1
188.9255,181.6963,181.6963,496,1
193.1839,186.3636,186.3636,497,1
196.5799,190.4408,190.4408,498,1
186.3101,179.2614,179.2614,499,1
182.9039,176.1849,176.1849,500,1
182.3555,175.5252,175.5252,501,1
184.2309,177.429,177.429,502,1
198.5316,199.0949,199.0949,503,1
183.6589,178.2193,178.2193,504,1
184.1751,180.2903,180.2903,505,1
183.2766,179.2674,179.2674,506,1
184.4303,179.7394,179.7394,507,1
182.1748,176.2128,176.2128,508,1
183.183,176.4123,176.4123,509,1
184.3771,177.5222,177.5222,510,1
192.7142,185.4456,185.4456,511,1
197.797,190.2418,190.2418,512,1
202.9653,196.668,196.668,513,1
132.7248,132.3187,132.3187,514,-1
203.0267,196.9177,196.9177,515,1
199.1549,192.7542,192.7542,516,1
198.7364,191.6801,191.6801,517,1
199.1488,191.5381,191.5381,518,1
199.5953,190.7288,190.7288,519,1
202.6259,193.23,193.23,520,1
205.0236,195.7951,195.7951,521,1
207.6619,198.5687,198.5687,522,1
206.1417,198.4829,198.4829,523,1
203.0271,194.8658,194.8658,524,1
139.6564,138.7666,138.7666,525,1
207.479,197.5684,197.5684,526,1
190.1336,180.4358,180.4358,527,1
158.4257,158.34,158.34,528,1
124.7552,131.8985,131.8985,529,1
114.3675,123.1576,123.1576,530,1
102.0466,107.1215,107.1215,531,1
100.291,111.502,111.502,532,1
80.7542,98.7318,98.7318,533,1
71.525,95.8329,95.8329,534,1
74.4013,85.7994,85.7994,535,1
153.9701,157.8728,157.8728,536,1
70.5771,81.4991,81.4991,537,-1
59.9377,67.5216,67.5216,538,-1
65.9698,73.9446,73.9446,539,-1
69.163,75.5998,75.5998,540,-1
60.2891,67.3993,67.3993,541,-1
77.9484,82.1065,82.1065,542,-1
118.7158,121.0217,121.0217,543,-1
189.0502,192.2232,192.2232,544,-1
128.0461,141.8333,141.8333,545,1
88.8493,104.6377,104.6377,546,1
158.9607,161.9692,161.9692,547,1
90.9476,100.9592,100.9592,548,1
83.2227,92.1368,92.1368,549,1
107.7946,115.2548,115.2548,550,1
80.651,104.2073,104.2073,551,1
92.7774,132.0551,132.0551,552,1
81.9739,121.5308,121.5308,553,1
82.1306,125.2461,125.2461,554,1
74.8153,119.8311,119.8311,555,1
71.4648,117.2388,117.2388,556,1
67.5484,114.4204,114.4204,557,1
43.4011,44.5808,44.5808,558,-1
157.3567,159.2806,159.2806,559,1
63.2402,111.6148,111.6148,560,1
61.4125,110.4758,110.4758,561,1
59.5944,109.7741,109.7741,562,1
55.5001,105.9044,105.9044,563,1
51.2354,100.9562,100.9562,564,1
51.4083,96.9289,96.9289,565,1
46.833,93.3646,93.3646,566,1
44.9909,92.07,92.07,567,1
44.86,92.4505,92.4505,568,1
44.6805,91.8735,91.8735,569,1
152.0552,156.1271,156.1271,570,1
43.7878,89.2006,89.2006,571,1
44.9253,89.0012,89.0012,572,1
46.5473,91.0501,91.0501,573,1
46.0907,91.2901,91.2901,574,1
45.9103,91.2882,91.2882,575,1
44.0791,89.5187,89.5187,576,1
41.7714,86.2596,86.2596,577,1
99.8399,131.1861,131.1861,578,1
199.7284,197.6838,197.6838,579,-1
131.6302,123.7108,123.7108,580,1
143.3934,148.241,148.241,581,1
190.6288,188.6014,188.6014,582,1
174.4868,170.2886,170.2886,583,1
176.6248,176.4198,176.4198,584,-1
162.4087,161.6643,161.6643,585,1
127.4606,125.5521,125.5521,586,1
113.1969,110.6812,110.6812,587,1
112.1809,106.8206,106.8206,588,1
148.5689,142.707,142.707,589,1
156.7658,148.5572,148.5572,590,1
186.1183,176.9615,176.9615,591,1
153.4231,156.6956,156.6956,592,1
100.7759,96.081,96.081,593,1
114.5946,105.9029,105.9029,594,1
156.461,145.7206,145.7206,595,1
182.1231,172.8231,172.8231,596,1
124.7596,120.6331,120.6331,597,-1
124.6414,116.8587,116.8587,598,1
134.3611,134.3162,134.3162,599,-1
97.2473,101.203,101.203,600,-1
179.9857,178.1025,178.1025,601,1
162.9986,143.9946,143.9946,602,1
156.2363,158.6814,158.6814,603,1
182.2128,178.3966,178.3966,604,1
173.1251,171.3241,171.3241,605,1
168.0835,166.4536,166.4536,606,1
162.1166,147.3129,147.3129,607,1
178.3516,172.9455,172.9455,608,1
176.5569,203.0196,203.0196,609,1
170.7415,205.6432,205.6432,610,1
158.722,196.9377,196.9377,611,1
131.1001,173.14,173.14,612,1
73.3936,115.9552,115.9552,613,1
157.323,160.1097,160.1097,614,1
126.3429,170.022,170.022,615,1
136.4135,176.6882,176.6882,616,1
48.8656,62.332,62.332,617,-1
40.9976,48.2498,48.2498,618,-1
163.3712,161.2412,161.2412,619,1
132.6151,133.6031,133.6031,620,-1
97.2182,102.8837,102.8837,621,-1
164.7272,162.0685,162.0685,622,1
161.9679,160.4113,160.4113,623,-1
147.0584,144.1617,144.1617,624,1
164.907,169.2438,169.2438,625,1
158.3736,150.7891,150.7891,626,1
144.8863,141.1582,141.1582,627,1
151.2982,146.9525,146.9525,628,1
176.0793,170.3387,170.3387,629,1
187.759,180.0139,180.0139,630,1
189.1396,182.4747,182.4747,631,1
189.9823,182.3055,182.3055,632,1
191.8894,185.538,185.538,633,1
183.8584,175.9365,175.9365,634,1
183.4747,175.8333,175.8333,635,1
79.0537,85.3202,85.3202,636,-1
183.0351,175.8208,175.8208,637,1
184.4351,177.8191,177.8191,638,1
183.904,178.3946,178.3946,639,1
183.6921,178.7268,178.7268,640,1
183.2777,178.4487,178.4487,641,1
184.8078,179.5289,179.5289,642,1
182.5822,176.7887,176.7887,643,1
180.4674,173.0071,173.0071,644,1
191.2694,184.2,184.2,645,1
194.9305,188.1968,188.1968,646,1
179.6972,164.5918,164.5918,647,1
198.3305,191.1266,191.1266,648,1
204.6033,197.5515,197.5515,649,1
203.5933,196.7317,196.7317,650,1
202.1872,195.9384,195.9384,651,1
200.2544,192.6677,192.6677,652,1
199.6483,191.1352,191.1352,653,1
200.8892,192.1061,192.1061,654,1
200.2783,191.5842,191.5842,655,1
202.369,192.8248,192.8248,656,1
204.2179,195.3605,195.3605,657,1
187.0779,159.688,159.688,658,1
205.3232,197.0608,197.0608,659,1
203.0305,193.4776,193.4776,660,1
198.1831,190.4951,190.4951,661,1
180.7942,171.8177,171.8177,662,1
133.469,137.9206,137.9206,663,1
119.8071,131.2434,131.2434,664,1
119.0969,128.5376,128.5376,665,1
119.2624,128.6768,128.6768,666,1
107.5506,120.6159,120.6159,667,1
98.6662,119.2301,119.2301,668,1
56.9054,57.1221,57.1221,669,-1
190.1622,177.3575,177.3575,670,1
83.7786,105.5137,105.5137,671,1
73.826,87.6088,87.6088,672,1
73.3164,88.291,88.291,673,1
94.7869,100.5077,100.5077,674,-1
152.245,159.2001,159.2001,675,-1
179.2756,185.001,185.001,676,-1
132.4832,135.4598,135.4598,677,-1
141.0197,143.6396,143.6396,678,-1
144.4848,145.9028,145.9028,679,-1
120.7587,126.9898,126.9898,680,-1
201.1746,194.7166,194.7166,681,1
112.5975,125.3824,125.3824,682,1
83.3513,98.1199,98.1199,683,1
87.9139,97.2726,97.2726,684,1
115.4307,127.7572,127.7572,685,1
120.3328,141.2753,141.2753,686,1
84.9602,117.7278,117.7278,687,1
66.7676,100.6383,100.6383,688,1
67.3141,105.1359,105.1359,689,1
66.8648,106.8852,106.8852,690,1
64.8131,108.0398,108.0398,691,1
189.0925,184.8281,184.8281,692,1
64.7508,112.0706,112.0706,693,1
61.4563,108.57,108.57,694,1
59.9873,107.5766,107.5766,695,1
57.7273,107.5993,107.5993,696,1
56.2206,105.9108,105.9108,697,1
55.7882,105.1339,105.1339,698,1
49.661,98.5509,98.5509,699,1
46.7635,94.6667,94.6667,700,1
46.8269,93.8708,93.8708,701,1
42.9089,90.4959,90.4959,702,1
169.6469,159.1843,159.1843,703,1
42.5057,88.9457,88.9457,704,1
43.0024,88.9738,88.9738,705,1
41.6867,86.138,86.138,706,1
41.5009,85.0981,85.0981,707,1
42.6509,86.0362,86.0362,708,1
43.1116,86.3876,86.3876,709,1
41.9202,85.7816,85.7816,710,1
38.6553,81.8181,81.8181,711,1
36.4795,77.6583,77.6583,712,1
136.9413,159.4238,159.4238,713,1
165.011,144.8072,144.8072,714,1
199.6463,200.3075,200.3075,715,-1
140.1938,140.6974,140.6974,716,1
129.8135,132.3821,132.3821,717,-1
125.4517,125.0178,125.0178,718,-1
103.2405,108.6207,108.6207,719,-1
149.2322,148.9365,148.9365,720,1
170.2074,166.4945,166.4945,721,1
181.5875,174.6853,174.6853,722,1
170.2888,159.26,159.26,723,1
192.8792,183.5295,183.5295,724,1
158.5511,138.467,138.467,725,1
166.7659,156.1662,156.1662,726,1
138.015,136.5519,136.5519,727,1
84.6165,76.6116,76.6116,728,1
107.6162,101.5786,101.5786,729,-1
148.8831,137.0205,137.0205,730,1
161.7051,150.0178,150.0178,731,1
183.4423,174.6058,174.6058,732,1
152.1288,142.6465,142.6465,733,1
88.7888,93.4521,93.4521,734,-1
171.3464,167.767,167.767,735,1
167.2819,145.9508,145.9508,736,1
160.142,147.0494,147.0494,737,1
139.7162,136.037,136.037,738,1
159.2445,157.8501,157.8501,739,1
153.5579,153.1719,153.1719,740,-1
