R,G,B,Im_Positions,Labels
166.22265,159.7134,159.7134,221,1
166.069325,170.297375,170.297375,222,1
179.0456,172.9769,172.9769,223,1
192.910025,188.77715,188.77715,224,1
103.06075,108.19255,108.19255,225,1
164.3783,167.84515,167.84515,226,-1
130.744625,127.7856,127.7856,227,-1
166.603825,142.303425,142.303425,228,1
159.39525,147.5601,147.5601,229,1
52.4801,69.16285,69.16285,230,1
50.91805,66.21005,66.21005,231,1
44.88005,58.5639,58.5639,232,1
43.760425,56.525975,56.525975,233,1
40.535275,53.697325,53.697325,234,1
37.991425,51.455325,51.455325,235,1
57.642425,67.48945,67.48945,236,1
146.357925,149.0206,149.0206,237,-1
138.985575,138.144725,138.144725,238,1
177.95315,171.741175,171.741175,239,1
176.908,168.973825,168.973825,240,1
185.02125,177.016275,177.016275,241,1
185.301475,178.172175,178.172175,242,1
183.85845,176.14455,176.14455,243,1
183.60755,175.050075,175.050075,244,1
183.663225,175.89235,175.89235,245,1
185.770625,178.257075,178.257075,246,1
188.024775,180.085825,180.085825,247,1
145.066825,149.447325,149.447325,248,-1
186.49095,178.08855,178.08855,249,1
186.36135,177.89785,177.89785,250,1
162.249375,156.764025,156.764025,251,1
179.869325,172.001025,172.001025,252,1
177.805375,171.8665,171.8665,253,1
177.966075,172.8654,172.8654,254,1
180.24475,175.6447,175.6447,255,1
177.297025,173.45235,173.45235,256,1
173.95865,166.965375,166.965375,257,1
170.315925,161.679625,161.679625,258,1
154.330425,156.954925,156.954925,259,-1
174.63985,164.52865,164.52865,260,1
159.193275,147.76095,147.76095,261,1
168.070125,157.493025,157.493025,262,1
177.052675,167.8345,167.8345,263,1
182.330775,174.51795,174.51795,264,1
183.448975,176.889275,176.889275,265,1
190.02125,183.73215,183.73215,266,1
189.993625,184.778975,184.778975,267,1
177.958875,178.12245,178.12245,268,1
175.86165,178.0803,178.0803,269,1
169.94445,171.000025,171.000025,270,-1
158.682275,160.621125,160.621125,271,1
148.955225,151.028925,151.028925,272,1
145.49735,148.16055,148.16055,273,1
145.2832,146.731775,146.731775,274,1
144.884175,146.34875,146.34875,275,1
131.664475,138.51915,138.51915,276,1
122.2225,131.395775,131.395775,277,1
120.779525,129.269825,129.269825,278,1
114.77215,122.8089,122.8089,279,1
109.93335,117.309725,117.309725,280,1
172.5043,171.066375,171.066375,281,-1
104.41785,112.619725,112.619725,282,1
158.162825,164.067975,164.067975,283,1
133.297475,146.801475,146.801475,284,1
98.799475,111.875375,111.875375,285,1
110.461625,121.720975,121.720975,286,1
102.395975,112.309125,112.309125,287,1
88.3683,101.3772,101.3772,288,1
91.383575,106.6377,106.6377,289,1
98.8081,110.01515,110.01515,290,1
105.1841,118.236225,118.236225,291,1
158.4283,157.533875,157.533875,292,-1
108.170775,121.40885,121.40885,293,1
170.6383,167.6936,167.6936,294,1
183.481675,179.636625,179.636625,295,1
149.1763,144.596725,144.596725,296,1
124.7064,134.7871,134.7871,297,1
128.775875,122.164075,122.164075,298,1
54.465125,71.10505,71.10505,299,1
50.3895,64.158,64.158,300,1
49.38255,62.05195,62.05195,301,1
46.77025,59.323525,59.323525,302,1
133.055425,130.993225,130.993225,303,-1
51.15915,64.324425,64.324425,304,1
56.7525,70.777575,70.777575,305,1
81.66585,87.865125,87.865125,306,1
179.185675,174.880975,174.880975,307,1
186.09165,179.4082,179.4082,308,1
174.3522,166.361925,166.361925,309,1
187.487025,177.58275,177.58275,310,1
187.78445,178.793875,178.793875,311,1
184.35325,176.3068,176.3068,312,1
183.341925,175.5395,175.5395,313,1
114.076725,118.9539,118.9539,314,1
184.720175,175.635575,175.635575,315,1
184.9683,176.849,176.849,316,1
187.672575,180.4188,180.4188,317,1
188.09075,179.044425,179.044425,318,1
186.9219,178.95845,178.95845,319,1
162.2812,155.969,155.969,320,1
174.31605,165.8961,165.8961,321,1
176.961025,170.36115,170.36115,322,1
185.701025,180.223375,180.223375,323,1
172.434675,169.9617,169.9617,324,1
90.061925,93.766475,93.766475,325,1
173.324325,169.35855,169.35855,326,1
167.040125,160.213,160.213,327,1
172.3139,163.395,163.395,328,1
158.588625,149.179125,149.179125,329,1
157.83765,147.55755,147.55755,330,1
173.28685,162.0982,162.0982,331,1
175.247,165.4356,165.4356,332,1
179.602975,172.378925,172.378925,333,1
178.4449,172.73205,172.73205,334,1
200.045325,195.36765,195.36765,335,1
111.96495,118.837825,118.837825,336,-1
87.75965,89.66685,89.66685,337,1
195.647975,191.72425,191.72425,338,1
174.63355,175.3689,175.3689,339,1
166.24335,168.72065,168.72065,340,1
153.375775,154.694025,154.694025,341,1
146.674725,148.96495,148.96495,342,1
145.838375,146.245475,146.245475,343,1
145.744975,145.30125,145.30125,344,1
147.43015,149.0896,149.0896,345,1
126.503825,133.5163,133.5163,346,1
123.046925,131.019025,131.019025,347,1
95.45845,98.6169,98.6169,348,-1
119.39515,125.159075,125.159075,349,1
116.2246,121.281,121.281,350,1
110.854025,116.942775,116.942775,351,1
103.791275,112.7072,112.7072,352,1
194.7485,198.770075,198.770075,353,1
136.504775,151.380875,151.380875,354,1
169.122575,172.429925,172.429925,355,1
178.3342,179.485025,179.485025,356,1
137.2656,145.1226,145.1226,357,1
127.685575,133.037075,133.037075,358,1
111.627725,116.63035,116.63035,359,-1
116.06735,122.894125,122.894125,360,1
114.168175,121.6269,121.6269,361,1
110.01345,115.95345,115.95345,362,1
101.928225,108.700525,108.700525,363,1
135.5349,137.81185,137.81185,364,1
149.26085,147.6831,147.6831,365,1
150.149525,134.54845,134.54845,366,1
187.64965,164.6583,164.6583,367,1
98.272825,99.7703,99.7703,368,1
53.587975,71.344925,71.344925,369,1
101.121225,105.54665,105.54665,370,-1
51.9459,66.459225,66.459225,371,1
55.954625,67.979125,67.979125,372,1
67.961825,79.8578,79.8578,373,1
65.6011,76.7086,76.7086,374,1
61.4199,72.757525,72.757525,375,1
130.407625,131.13335,131.13335,376,1
174.710875,169.1849,169.1849,377,1
190.631275,182.16475,182.16475,378,1
174.972925,166.2672,166.2672,379,1
188.817925,179.333525,179.333525,380,1
94.09635,96.693475,96.693475,381,-1
188.412975,179.6459,179.6459,382,1
185.3547,176.990875,176.990875,383,1
183.2539,175.478125,175.478125,384,1
183.221175,174.787225,174.787225,385,1
184.710375,176.1796,176.1796,386,1
186.170375,178.2352,178.2352,387,1
187.99845,179.787575,179.787575,388,1
180.39185,174.2034,174.2034,389,1
161.56345,155.27265,155.27265,390,1
164.1881,155.8236,155.8236,391,1
91.83645,94.334075,94.334075,392,-1
176.68845,170.715175,170.715175,393,1
185.2351,179.243575,179.243575,394,1
173.487075,169.553775,169.553775,395,1
167.377825,162.5196,162.5196,396,1
168.697225,160.898475,160.898475,397,1
160.940525,151.870525,151.870525,398,1
149.9242,140.355575,140.355575,399,1
153.8248,144.39895,144.39895,400,1
169.31095,159.45375,159.45375,401,1
177.31595,167.972575,167.972575,402,1
87.658725,91.60835,91.60835,403,-1
180.81615,174.236475,174.236475,404,1
176.926125,170.9367,170.9367,405,1
194.389875,191.045325,191.045325,406,1
193.597975,191.7849,191.7849,407,1
178.68445,179.513325,179.513325,408,1
160.142125,162.297575,162.297575,409,1
152.5438,153.97895,153.97895,410,1
146.28525,147.17595,147.17595,411,1
148.312625,146.49605,146.49605,412,1
148.74865,146.310625,146.310625,413,1
82.0336,88.2259,88.2259,414,-1
136.6855,138.481825,138.481825,415,1
124.54815,126.1506,126.1506,416,1
120.9138,123.13925,123.13925,417,1
117.309925,119.5114,119.5114,418,1
113.023925,116.787775,116.787775,419,1
110.345,116.39845,116.39845,420,1
105.453425,113.695225,113.695225,421,1
231.420125,232.709725,232.709725,422,-1
254.043125,254.02715,254.02715,423,1
154.396075,162.344075,162.344075,424,1
79.0271,85.70755,85.70755,425,-1
115.33465,137.161125,137.161125,426,1
93.403175,118.9216,118.9216,427,1
126.062025,140.855475,140.855475,428,1
176.2818,173.28085,173.28085,429,1
181.439,175.617525,175.617525,430,1
184.7758,179.3206,179.3206,431,1
153.311375,153.656375,153.656375,432,1
111.4257,119.2081,119.2081,433,1
84.0971,94.94025,94.94025,434,1
77.3252,87.6228,87.6228,435,1
77.246275,84.497125,84.497125,436,-1
82.4054,87.94615,87.94615,437,1
89.524425,91.278,91.278,438,1
68.18795,82.589575,82.589575,439,1
54.276175,73.338525,73.338525,440,1
62.412875,78.04255,78.04255,441,1
94.602725,98.483725,98.483725,442,1
94.52325,100.656925,100.656925,443,1
85.016825,88.962375,88.962375,444,1
67.341075,73.334,73.334,445,1
154.420225,151.44875,151.44875,446,1
95.9199,101.1924,101.1924,447,-1
75.919225,84.409775,84.409775,448,-1
176.258875,169.1029,169.1029,449,1
192.0451,182.51235,182.51235,450,1
179.9746,171.4886,171.4886,451,1
188.61295,180.91665,180.91665,452,1
187.4095,179.257725,179.257725,453,1
186.4051,177.9695,177.9695,454,1
185.00175,177.558625,177.558625,455,1
185.675,177.638675,177.638675,456,1
186.456275,177.78065,177.78065,457,1
185.859625,177.667375,177.667375,458,1
73.40405,83.513275,83.513275,459,-1
186.31465,179.05345,179.05345,460,1
171.7661,166.1544,166.1544,461,1
159.032,152.676325,152.676325,462,1
165.4131,159.7889,159.7889,463,1
182.3477,177.60195,177.60195,464,1
180.024225,174.85865,174.85865,465,1
167.134875,161.50565,161.50565,466,1
161.9744,154.451975,154.451975,467,1
158.728,149.521625,149.521625,468,1
142.782375,134.464425,134.464425,469,1
74.89575,85.34995,85.34995,470,-1
147.3046,138.3021,138.3021,471,1
151.849825,143.657875,143.657875,472,1
169.392275,160.800275,160.800275,473,1
183.022725,176.1871,176.1871,474,1
182.008625,176.8099,176.8099,475,1
174.260025,169.253925,169.253925,476,1
208.937275,207.83645,207.83645,477,1
175.8656,176.35805,176.35805,478,1
168.6428,170.637325,170.637325,479,1
154.888025,157.38845,157.38845,480,1
97.445,107.16385,107.16385,481,-1
148.3488,149.695525,149.695525,482,1
146.3495,146.04545,146.04545,483,1
146.721475,143.2035,143.2035,484,1
147.2567,143.700725,143.700725,485,1
125.899925,125.989175,125.989175,486,1
122.548925,122.145425,122.145425,487,1
120.03545,120.40505,120.40505,488,1
116.2798,118.6835,118.6835,489,1
111.58795,115.326825,115.326825,490,1
108.53865,114.6895,114.6895,491,-1
140.54265,149.55805,149.55805,492,-1
119.57305,125.797025,125.797025,493,1
254.486825,254.5117,254.5117,494,1
242.7715,244.9279,244.9279,495,1
92.025325,120.3256,120.3256,496,1
81.884875,110.471825,110.471825,497,1
81.746575,110.55995,110.55995,498,1
110.64705,128.75455,128.75455,499,1
184.4262,180.8152,180.8152,500,1
164.702225,168.900875,168.900875,501,1
146.21635,153.3233,153.3233,502,1
94.82005,119.39175,119.39175,503,-1
144.55375,145.4654,145.4654,504,-1
125.017175,125.4082,125.4082,505,-1
85.015275,100.23,100.23,506,1
56.8766,83.619975,83.619975,507,1
57.139725,82.006125,82.006125,508,1
60.4411,81.835375,81.835375,509,1
66.087525,84.093075,84.093075,510,1
90.18165,104.326475,104.326475,511,1
98.66465,107.36615,107.36615,512,1
102.451825,104.726775,104.726775,513,1
129.27455,160.6252,160.6252,514,-1
99.406975,98.631775,98.631775,515,1
130.58405,130.8427,130.8427,516,1
134.986375,133.218,133.218,517,1
164.564875,160.926375,160.926375,518,1
177.794725,170.36785,170.36785,519,1
188.48805,179.42115,179.42115,520,1
184.107275,174.768825,174.768825,521,1
189.3045,181.006925,181.006925,522,1
187.799475,179.224425,179.224425,523,1
186.35095,177.6083,177.6083,524,1
148.79245,158.2966,158.2966,525,-1
184.4618,176.195175,176.195175,526,1
185.514025,177.660525,177.660525,527,1
187.11425,178.680775,178.680775,528,1
187.084925,179.154675,179.154675,529,1
186.4671,179.079525,179.079525,530,1
165.9698,160.727425,160.727425,531,1
161.24235,154.6572,154.6572,532,1
171.99605,167.346675,167.346675,533,1
182.534625,177.91875,177.91875,534,1
179.728425,175.40835,175.40835,535,1
240.9104,248.710225,248.710225,536,-1
157.436075,151.5651,151.5651,537,1
161.76335,151.52405,151.52405,538,1
144.8044,135.2464,135.2464,539,1
150.9998,138.992025,138.992025,540,1
146.1663,138.524925,138.524925,541,1
156.9948,150.48345,150.48345,542,1
162.934525,156.348225,156.348225,543,1
177.505125,173.38055,173.38055,544,1
175.64285,172.09245,172.09245,545,1
174.4911,170.7138,170.7138,546,1
208.4627,206.909225,206.909225,547,-1
179.6788,178.6316,178.6316,548,1
168.221375,168.86205,168.86205,549,1
157.187675,159.7729,159.7729,550,1
149.303,151.288,151.288,551,1
147.40845,148.560875,148.560875,552,1
145.69685,144.984725,144.984725,553,1
144.0234,140.528925,140.528925,554,1
136.589425,134.48675,134.48675,555,1
124.396625,122.663125,122.663125,556,1
120.7122,119.835825,119.835825,557,1
90.456275,94.7198,94.7198,558,-1
57.0193,76.562,76.562,559,-1
116.5257,117.834925,117.834925,560,1
113.157475,117.320575,117.320575,561,1
112.2036,116.666225,116.666225,562,1
108.586475,114.862425,114.862425,563,1
153.482775,158.06065,158.06065,564,-1
213.95735,219.9113,219.9113,565,1
84.861875,110.99195,110.99195,566,1
77.934725,102.75565,102.75565,567,1
88.2328,108.891525,108.891525,568,1
150.199125,152.95205,152.95205,569,1
64.261675,85.14125,85.14125,570,-1
180.13105,175.040775,175.040775,571,1
190.3035,184.572225,184.572225,572,1
155.93625,154.7954,154.7954,573,-1
170.0244,170.312875,170.312875,574,-1
143.74765,145.602425,145.602425,575,-1
76.8852,91.295375,91.295375,576,1
56.189625,82.681125,82.681125,577,1
59.94975,85.10915,85.10915,578,1
58.568275,80.3421,80.3421,579,1
57.191725,79.138175,79.138175,580,1
198.04965,204.37575,204.37575,581,-1
59.346775,79.711275,79.711275,582,1
75.676425,93.238275,93.238275,583,1
107.5724,117.6838,117.6838,584,1
169.5338,163.451825,163.451825,585,1
208.0338,197.951375,197.951375,586,1
208.801525,198.560825,198.560825,587,1
181.7468,173.26705,173.26705,588,1
180.804175,173.135775,173.135775,589,1
183.056675,173.71615,173.71615,590,1
188.17595,177.8961,177.8961,591,1
139.97885,144.2021,144.2021,592,-1
189.1715,180.128025,180.128025,593,1
185.4316,176.764425,176.764425,594,1
183.6778,174.2343,174.2343,595,1
184.848675,175.26205,175.26205,596,1
184.704575,175.623575,175.623575,597,1
185.332525,176.99695,176.99695,598,1
188.309,180.62525,180.62525,599,1
182.851825,175.731125,175.731125,600,1
167.515175,159.138225,159.138225,601,1
161.85575,155.121875,155.121875,602,1
92.531225,102.2627,102.2627,603,-1
168.68565,163.518775,163.518775,604,1
183.96515,178.29455,178.29455,605,1
165.569775,160.8791,160.8791,606,1
153.083125,145.825375,145.825375,607,1
160.2572,148.368375,148.368375,608,1
138.03355,128.989325,128.989325,609,1
146.8635,136.5854,136.5854,610,1
164.8726,159.34835,159.34835,611,1
137.9569,133.171075,133.171075,612,1
137.321525,133.656425,133.656425,613,1
107.19975,109.479775,109.479775,614,1
142.62475,139.9868,139.9868,615,1
139.23425,137.04115,137.04115,616,1
155.8749,154.041625,154.041625,617,1
141.709975,142.5465,142.5465,618,1
152.9849,154.645,154.645,619,1
147.822475,149.62675,149.62675,620,1
146.65065,148.487675,148.487675,621,1
143.732975,145.029125,145.029125,622,1
144.72215,143.146475,143.146475,623,1
140.964825,137.8842,137.8842,624,1
41.455975,59.202525,59.202525,625,1
126.500775,124.79225,124.79225,626,1
120.8202,118.908025,118.908025,627,1
116.018825,115.5927,115.5927,628,1
113.614625,115.806325,115.806325,629,1
110.0493,114.999925,114.999925,630,1
109.96795,116.054125,116.054125,631,1
107.53135,114.290975,114.290975,632,1
181.73225,185.152625,185.152625,633,1
196.34935,204.5257,204.5257,634,1
83.9066,101.719175,101.719175,635,1
32.472,47.323425,47.323425,636,1
132.509975,132.1016,132.1016,637,1
131.333925,132.035525,132.035525,638,1
152.66885,149.59185,149.59185,639,1
159.815125,154.902775,154.902775,640,1
154.743025,154.0755,154.0755,641,-1
161.031475,160.218925,160.218925,642,-1
158.970125,161.87625,161.87625,643,-1
150.201375,153.66395,153.66395,644,-1
113.5136,123.360025,123.360025,645,-1
60.731825,85.49635,85.49635,646,1
49.156425,57.888525,57.888525,647,1
63.2868,86.39685,86.39685,648,1
62.426375,82.3209,82.3209,649,1
60.194125,79.04175,79.04175,650,1
83.450075,90.341925,90.341925,651,1
85.8318,85.1944,85.1944,652,1
84.88205,88.648675,88.648675,653,-1
138.042625,139.1345,139.1345,654,-1
204.9874,196.898325,196.898325,655,1
208.231375,199.6586,199.6586,656,1
200.4478,191.827825,191.827825,657,1
94.339425,89.974925,89.974925,658,1
191.80965,183.93175,183.93175,659,1
183.247625,174.28265,174.28265,660,1
189.4685,180.51765,180.51765,661,1
181.828575,173.5778,173.5778,662,1
148.026975,145.01285,145.01285,663,1
146.68995,142.4452,142.4452,664,1
170.0113,161.182575,161.182575,665,1
181.932625,172.98095,172.98095,666,1
184.21265,176.134725,176.134725,667,1
182.864625,175.2077,175.2077,668,1
87.686775,92.555375,92.555375,669,-1
116.41285,113.1497,113.1497,670,1
171.594175,165.11375,165.11375,671,1
172.1799,162.2489,162.2489,672,1
169.169525,162.1272,162.1272,673,1
174.04735,168.262925,168.262925,674,1
171.3377,166.33395,166.33395,675,1
153.273575,146.73035,146.73035,676,1
159.93125,150.53605,150.53605,677,1
157.23855,144.9329,144.9329,678,1
140.689375,131.46335,131.46335,679,1
140.017725,133.5225,133.5225,680,1
160.809675,161.1722,161.1722,681,-1
149.800025,147.0088,147.0088,682,1
137.5385,136.189275,136.189275,683,1
125.82935,126.176775,126.176775,684,1
116.400525,119.7162,119.7162,685,1
116.6094,118.864425,118.864425,686,1
138.97475,139.300275,139.300275,687,1
141.76005,142.01885,142.01885,688,1
150.29555,150.6738,150.6738,689,1
148.33605,149.0466,149.0466,690,1
143.392575,145.10775,145.10775,691,1
163.215,164.771125,164.771125,692,-1
146.968725,145.95735,145.95735,693,1
146.42195,142.28205,142.28205,694,1
134.25005,130.89375,130.89375,695,1
122.439425,119.9026,119.9026,696,1
118.586625,116.93445,116.93445,697,1
114.12245,113.7402,113.7402,698,1
111.32295,113.077825,113.077825,699,1
109.178575,112.86685,112.86685,700,1
107.829225,113.77605,113.77605,701,1
106.587375,114.11315,114.11315,702,1
174.357725,177.304175,177.304175,703,1
207.318175,210.011325,210.011325,704,1
186.373575,188.842325,188.842325,705,1
131.92165,132.58655,132.58655,706,1
94.062325,108.931275,108.931275,707,1
70.23235,92.006325,92.006325,708,1
134.0993,134.25395,134.25395,709,-1
145.280875,141.93395,141.93395,710,1
147.1837,148.544125,148.544125,711,-1
152.771075,154.59475,154.59475,712,-1
103.40165,107.95965,107.95965,713,-1
176.109525,178.4138,178.4138,714,1
137.951875,139.9447,139.9447,715,-1
152.542775,158.94955,158.94955,716,-1
139.271575,141.609625,141.609625,717,-1
122.820825,127.929725,127.929725,718,-1
102.885025,112.03875,112.03875,719,1
101.790675,110.91665,110.91665,720,1
118.064375,114.02355,114.02355,721,1
92.8371,89.51785,89.51785,722,1
85.6493,91.359675,91.359675,723,-1
153.1406,148.565475,148.565475,724,1
173.34915,175.829225,175.829225,725,-1
206.959175,199.765325,199.765325,726,1
210.63525,202.18145,202.18145,727,1
196.240825,188.596925,188.596925,728,1
191.7222,184.497125,184.497125,729,1
183.03615,174.365325,174.365325,730,1
169.83725,163.116225,163.116225,731,1
