R,G,B,Im_Positions,Labels
28.812,40.243,40.243,168,-1
30.1153,43.5621,43.5621,169,-1
187.7029,182.2749,182.2749,170,1
46.0641,61.7921,61.7921,171,-1
86.6166,98.6162,98.6162,172,-1
95.8941,113.8572,113.8572,173,-1
93.084,128.3843,128.3843,174,-1
85.0935,141.8743,141.8743,175,-1
36.1253,115.998,115.998,176,-1
16.3397,122.0875,122.0875,177,-1
19.722,139.7052,139.7052,178,-1
97.7639,170.7887,170.7887,179,-1
192.3439,196.0954,196.0954,180,1
188.0125,182.2,182.2,181,1
190.5892,194.4688,194.4688,182,-1
189.1459,193.2292,193.2292,183,-1
178.6621,182.2223,182.2223,184,-1
188.9484,192.7528,192.7528,185,-1
190.0315,194.0697,194.0697,186,-1
174.7019,170.2209,170.2209,187,1
190.8543,196.3848,196.3848,188,-1
188.6684,194.4576,194.4576,189,-1
188.6853,193.4935,193.4935,190,-1
187.3368,191.9998,191.9998,191,-1
187.2369,181.4115,181.4115,192,1
186.3832,191.9614,191.9614,193,-1
184.527,190.8961,190.8961,194,-1
188.7739,189.5038,189.5038,195,1
193.5382,187.6169,187.6169,196,1
193.038,186.434,186.434,197,1
186.9557,180.1015,180.1015,198,1
184.8653,177.7256,177.7256,199,1
184.3585,177.4612,177.4612,200,1
185.9848,180.3244,180.3244,201,1
188.8798,183.7203,183.7203,202,1
185.678,181.2107,181.2107,203,1
187.204,182.5767,182.5767,204,1
179.1394,174.8894,174.8894,205,1
174.1601,169.7499,169.7499,206,1
169.4712,163.5438,163.5438,207,1
169.2977,164.1591,164.1591,208,1
160.2903,153.7612,153.7612,209,1
168.45,161.8802,161.8802,210,1
172.1163,164.8514,164.8514,211,1
170.8082,162.6396,162.6396,212,1
168.5073,159.7857,159.7857,213,1
186.0699,181.9966,181.9966,214,1
166.7741,158.9307,158.9307,215,1
167.6589,160.0163,160.0163,216,1
168.2135,160.183,160.183,217,1
167.2926,159.0389,159.0389,218,1
170.1149,160.9248,160.9248,219,1
169.9682,161.0352,161.0352,220,1
170.3938,162.9211,162.9211,221,1
171.4257,165.5065,165.5065,222,1
170.9214,163.5495,163.5495,223,1
173.2213,163.6631,163.6631,224,1
58.0942,95.3812,95.3812,225,1
185.8034,181.3227,181.3227,226,1
171.9946,162.3183,162.3183,227,1
168.1752,159.5277,159.5277,228,1
163.2487,156.982,156.982,229,1
160.9294,153.6995,153.6995,230,1
174.1332,166.7513,166.7513,231,1
183.9083,176.8169,176.8169,232,1
180.9856,172.8362,172.8362,233,1
176.5355,167.5328,167.5328,234,1
146.0584,134.5557,134.5557,235,1
159.9274,151.7535,151.7535,236,1
187.1012,182.5103,182.5103,237,1
180.3906,178.0562,178.0562,238,-1
198.7472,209.1495,209.1495,239,-1
124.409,143.0327,143.0327,240,1
89.1767,106.1574,106.1574,241,1
87.949,104.2066,104.2066,242,1
76.1911,98.1392,98.1392,243,1
61.8854,90.2439,90.2439,244,1
64.5874,92.0546,92.0546,245,1
74.8469,101.8039,101.8039,246,1
63.5745,89.1955,89.1955,247,1
187.3336,182.23,182.23,248,1
59.4575,89.1648,89.1648,249,1
59.9484,90.3713,90.3713,250,1
65.5519,94.3461,94.3461,251,1
66.3897,98.4604,98.4604,252,1
70.1002,101.0515,101.0515,253,1
68.7703,101.3395,101.3395,254,1
71.7848,103.6364,103.6364,255,1
81.1635,112.4709,112.4709,256,1
74.7893,111.297,111.297,257,1
68.1752,104.2042,104.2042,258,1
187.908,183.5926,183.5926,259,1
70.8254,103.5266,103.5266,260,1
72.2762,104.6981,104.6981,261,1
72.8013,102.3643,102.3643,262,1
70.7072,100.3614,100.3614,263,1
70.4598,100.3963,100.3963,264,1
71.4451,100.39,100.39,265,1
69.5697,98.8067,98.8067,266,1
62.4258,94.6836,94.6836,267,1
57.3253,90.779,90.779,268,1
55.0649,89.5952,89.5952,269,1
190.8224,186.1538,186.1538,270,1
53.2551,88.2904,88.2904,271,1
52.9491,88.386,88.386,272,1
51.9429,87.8808,87.8808,273,1
51.9294,86.8237,86.8237,274,1
50.5026,86.2329,86.2329,275,1
49.8711,85.5699,85.5699,276,1
157.8816,174.7646,174.7646,277,1
96.9864,100.9467,100.9467,278,-1
79.6582,89.1288,89.1288,279,1
76.7763,87.3282,87.3282,280,1
190.86,184.8632,184.8632,281,1
97.9563,107.5162,107.5162,282,1
102.156,111.7428,111.7428,283,1
91.6585,100.6252,100.6252,284,1
87.4555,95.4531,95.4531,285,1
97.9416,106.2863,106.2863,286,1
88.5873,96.6843,96.6843,287,1
69.3336,72.4785,72.4785,288,1
42.4602,41.5823,41.5823,289,-1
57.0388,55.2334,55.2334,290,1
93.5372,91.2213,91.2213,291,1
191.9249,187.2455,187.2455,292,1
179.469,181.2572,181.2572,293,-1
136.9865,140.6322,140.6322,294,-1
92.9293,98.385,98.385,295,-1
48.1264,58.5338,58.5338,296,-1
29.3464,43.0602,43.0602,297,-1
28.0873,43.6528,43.6528,298,-1
36.3482,53.4988,53.4988,299,-1
73.6854,84.8411,84.8411,300,-1
104.3257,111.8972,111.8972,301,-1
130.8467,149.6734,149.6734,302,-1
190.7206,185.2062,185.2062,303,1
158.8912,171.6817,171.6817,304,-1
193.1539,196.6506,196.6506,305,-1
190.6089,195.7807,195.7807,306,-1
192.2434,197.7522,197.7522,307,-1
126.2105,138.9384,138.9384,308,-1
136.5454,142.4195,142.4195,309,-1
181.7578,182.9634,182.9634,310,-1
158.682,155.3195,155.3195,311,1
153.138,151.2004,151.2004,312,1
153.5963,150.5606,150.5606,313,1
184.8146,177.5931,177.5931,314,1
167.9049,166.6352,166.6352,315,-1
183.9094,188.9572,188.9572,316,-1
184.7315,190.4033,190.4033,317,-1
183.8353,190.7134,190.7134,318,-1
191.6618,190.3742,190.3742,319,1
192.7191,186.9654,186.9654,320,1
190.5083,184.5021,184.5021,321,1
187.6343,180.8255,180.8255,322,1
183.7163,176.2549,176.2549,323,1
182.0856,175.9769,175.9769,324,1
179.4735,169.7183,169.7183,325,1
182.9533,177.9054,177.9054,326,1
182.6235,178.5699,178.5699,327,1
182.8221,178.1629,178.1629,328,1
178.8055,174.3532,174.3532,329,1
173.8076,169.3901,169.3901,330,1
173.3228,169.0139,169.0139,331,1
174.5114,169.7014,169.7014,332,1
178.551,172.9152,172.9152,333,1
167.4199,161.2259,161.2259,334,1
171.4851,164.2685,164.2685,335,1
58.0262,96.2246,96.2246,336,1
177.5155,165.7341,165.7341,337,1
170.9592,162.8585,162.8585,338,1
168.972,160.7956,160.7956,339,1
166.7265,159.7338,159.7338,340,1
165.944,159.1,159.1,341,1
168.1142,161.1,161.1,342,1
169.1874,162.0563,162.0563,343,1
169.372,160.8628,160.8628,344,1
169.6289,160.7215,160.7215,345,1
170.3746,162.3767,162.3767,346,1
170.5991,164.2076,164.2076,347,1
180.3891,170.3445,170.3445,348,1
174.2268,167.0432,167.0432,349,1
175.2901,166.7461,166.7461,350,1
171.3124,162.9605,162.9605,351,1
167.1316,159.0261,159.0261,352,1
164.5818,157.9487,157.9487,353,1
154.1674,146.3087,146.3087,354,1
173.6393,165.6168,165.6168,355,1
179.4498,172.3131,172.3131,356,1
179.5808,171.8016,171.8016,357,1
164.8258,156.3054,156.3054,358,1
181.2394,171.1457,171.1457,359,1
142.2486,131.4132,131.4132,360,1
174.0041,170.5755,170.5755,361,-1
203.4884,206.5991,206.5991,362,-1
192.4458,202.7001,202.7001,363,-1
132.927,151.7716,151.7716,364,1
84.4762,105.0408,105.0408,365,1
89.1171,108.4176,108.4176,366,1
81.7566,104.075,104.075,367,1
71.6075,100.174,100.174,368,1
67.5715,96.3977,96.3977,369,1
181.8727,171.4629,171.4629,370,1
64.3304,91.8797,91.8797,371,1
60.091,88.1805,88.1805,372,1
56.8458,88.6767,88.6767,373,1
59.2837,90.0598,90.0598,374,1
64.2959,95.6511,95.6511,375,1
66.9261,99.298,99.298,376,1
71.6206,101.5238,101.5238,377,1
72.0147,102.8606,102.8606,378,1
77.9835,108.834,108.834,379,1
83.4545,113.8879,113.8879,380,1
181.2828,169.009,169.009,381,1
84.0325,117.8035,117.8035,382,1
76.8821,108.7901,108.7901,383,1
73.4199,105.448,105.448,384,1
68.3947,100.0601,100.0601,385,1
70.3816,99.4372,99.4372,386,1
69.5614,98.6728,98.6728,387,1
70.7118,100.0758,100.0758,388,1
70.6253,99.3375,99.3375,389,1
68.2051,97.2399,97.2399,390,1
61.9636,93.8139,93.8139,391,1
183.1551,172.4448,172.4448,392,1
56.7517,90.8468,90.8468,393,1
55.0668,89.628,89.628,394,1
53.8518,88.4106,88.4106,395,1
53.1795,87.5334,87.5334,396,1
52.94,87.6811,87.6811,397,1
51.0554,86.0459,86.0459,398,1
49.9749,85.8877,85.8877,399,1
49.3379,85.4953,85.4953,400,1
175.7709,189.9973,189.9973,401,1
87.6067,92.9267,92.9267,402,1
183.5525,171.1567,171.1567,403,1
81.5911,90.3069,90.3069,404,1
93.3443,102.8139,102.8139,405,1
95.5554,105.7824,105.7824,406,1
86.4364,97.3968,97.3968,407,1
104.92,114.2884,114.2884,408,1
103.9221,114.8346,114.8346,409,1
105.6495,115.9568,115.9568,410,1
97.3532,105.243,105.243,411,1
90.5048,98.3878,98.3878,412,1
95.5024,100.4023,100.4023,413,1
181.6695,169.4434,169.4434,414,1
35.0174,39.9792,39.9792,415,1
69.9061,72.7499,72.7499,416,1
132.1961,129.6344,129.6344,417,1
168.7188,168.2793,168.2793,418,1
207.8087,204.2876,204.2876,419,1
213.0885,211.9138,211.9138,420,-1
191.7362,192.8483,192.8483,421,-1
127.5817,132.4966,132.4966,422,-1
74.8208,84.1026,84.1026,423,-1
45.991,58.0827,58.0827,424,-1
175.8375,160.2788,160.2788,425,1
28.6808,43.5947,43.5947,426,-1
30.9383,42.1048,42.1048,427,-1
70.9196,78.9883,78.9883,428,-1
111.8927,120.7949,120.7949,429,-1
146.5935,155.9955,155.9955,430,-1
182.5678,187.9631,187.9631,431,-1
139.3684,141.8944,141.8944,432,-1
131.626,133.3353,133.3353,433,-1
166.7018,163.1063,163.1063,434,1
172.8605,181.1403,181.1403,435,-1
168.4804,158.7109,158.7109,436,1
101.8476,132.8159,132.8159,437,-1
188.9995,194.6149,194.6149,438,-1
183.4107,185.5663,185.5663,439,-1
176.8013,176.0172,176.0172,440,-1
171.8208,172.085,172.085,441,-1
171.9195,174.6652,174.6652,442,-1
167.6546,161.7399,161.7399,443,1
180.697,173.6719,173.6719,444,1
191.0534,184.221,184.221,445,1
187.6467,180.8392,180.8392,446,1
59.3389,97.2554,97.2554,447,1
167.4661,156.021,156.021,448,1
183.7709,177.7335,177.7335,449,1
181.1724,176.0513,176.0513,450,1
180.5807,175.7675,175.7675,451,1
176.0369,171.7357,171.7357,452,1
170.1323,162.8952,162.8952,453,1
183.4173,176.9438,176.9438,454,1
177.7885,173.3919,173.3919,455,1
173.8035,169.4226,169.4226,456,1
179.2172,174.5085,174.5085,457,1
176.7708,170.3383,170.3383,458,1
192.8235,194.2628,194.2628,459,-1
169.4718,163.2076,163.2076,460,1
169.5037,162.9694,162.9694,461,1
169.017,161.2747,161.2747,462,1
167.9772,161.2872,161.2872,463,1
166.5742,161.216,161.216,464,1
166.356,159.8758,159.8758,465,1
167.0298,160.9867,160.9867,466,1
169.7142,163.0581,163.0581,467,1
170.3532,162.5864,162.5864,468,1
169.9327,161.1359,161.1359,469,1
146.3498,154.2487,154.2487,470,1
171.826,164.6125,164.6125,471,1
172.007,164.6168,164.6168,472,1
177.863,170.9025,170.9025,473,1
176.1245,168.5413,168.5413,474,1
173.6019,166.4525,166.4525,475,1
170.1328,164.2616,164.2616,476,1
170.2593,163.8039,163.8039,477,1
168.4927,159.8235,159.8235,478,1
177.7548,169.0066,169.0066,479,1
178.7062,170.0737,170.0737,480,1
102.6938,125.7701,125.7701,481,1
174.1446,165.7051,165.7051,482,1
151.1209,141.8861,141.8861,483,1
155.9104,149.3242,149.3242,484,1
184.8864,186.7434,186.7434,485,-1
210.14,216.7613,216.7613,486,-1
179.5013,194.0223,194.0223,487,-1
139.0347,158.6163,158.6163,488,1
83.5884,105.3266,105.3266,489,1
82.776,104.5544,104.5544,490,1
82.2443,105.702,105.702,491,1
78.5424,105.3944,105.3944,492,1
70.9019,98.9811,98.9811,493,1
65.0376,92.1188,92.1188,494,1
66.5121,94.1046,94.1046,495,1
59.8344,90.1703,90.1703,496,1
55.7641,88.0483,88.0483,497,1
58.4619,90.0811,90.0811,498,1
64.2199,96.1332,96.1332,499,1
66.5646,99.4345,99.4345,500,1
71.1939,101.6611,101.6611,501,1
72.5632,102.9876,102.9876,502,1
75.0905,101.5742,101.5742,503,1
74.0568,105.7984,105.7984,504,1
78.1001,110.2628,110.2628,505,1
128.1894,152.4262,152.4262,506,1
84.4187,111.9802,111.9802,507,1
96.7871,121.7528,121.7528,508,1
71.5448,101.7977,101.7977,509,1
70.4436,98.6375,98.6375,510,1
68.5533,97.0135,97.0135,511,1
69.7276,97.9537,97.9537,512,1
70.0127,98.3905,98.3905,513,1
79.5144,106.7681,106.7681,514,1
64.6139,95.291,95.291,515,1
60.3061,92.782,92.782,516,1
57.028,91.8861,91.8861,517,1
55.3391,90.1816,90.1816,518,1
53.6872,89.4296,89.4296,519,1
53.0549,86.5704,86.5704,520,1
52.3385,87.4153,87.4153,521,1
50.4379,86.3356,86.3356,522,1
49.7723,85.8719,85.8719,523,1
49.0777,85.0775,85.0775,524,1
82.7209,110.4343,110.4343,525,1
194.6569,205.2942,205.2942,526,1
58.3128,65.1448,65.1448,527,1
91.9259,93.9817,93.9817,528,1
96.3885,103.7407,103.7407,529,1
108.1877,117.0978,117.0978,530,1
100.2277,109.341,109.341,531,1
97.2228,107.0929,107.0929,532,1
103.1543,113.6945,113.6945,533,1
111.6436,122.1246,122.1246,534,1
98.7843,108.8959,108.8959,535,1
73.6629,99.6775,99.6775,536,1
101.6475,110.1693,110.1693,537,1
93.7047,101.5658,101.5658,538,1
33.3008,39.2871,39.2871,539,1
44.8845,56.9894,56.9894,540,1
54.8631,63.8766,63.8766,541,1
89.3047,92.3736,92.3736,542,1
141.5913,138.006,138.006,543,1
187.6104,187.8595,187.8595,544,1
173.3295,170.3863,170.3863,545,1
82.6614,86.5371,86.5371,546,-1
75.5387,101.7286,101.7286,547,1
52.5866,57.9365,57.9365,548,-1
73.3684,79.2477,79.2477,549,-1
126.2198,131.5439,131.5439,550,-1
72.7665,81.0744,81.0744,551,-1
73.7642,81.6573,81.6573,552,-1
68.8788,76.5962,76.5962,553,-1
42.3359,54.3768,54.3768,554,-1
121.2049,129.597,129.597,555,-1
75.0925,81.4576,81.4576,556,-1
116.7558,122.3248,122.3248,557,-1
58.2467,96.338,96.338,558,1
74.7061,103.2308,103.2308,559,1
174.9838,175.0603,175.0603,560,-1
183.993,190.8441,190.8441,561,-1
55.4894,111.6241,111.6241,562,-1
131.3993,155.0133,155.0133,563,-1
189.4431,193.7213,193.7213,564,-1
187.015,191.9877,191.9877,565,-1
185.1317,190.9841,190.9841,566,-1
186.8303,190.3875,190.3875,567,-1
179.0732,173.3951,173.3951,568,1
158.8861,152.3588,152.3588,569,1
76.414,104.1083,104.1083,570,1
142.5623,134.4541,134.4541,571,1
145.008,135.9938,135.9938,572,1
155.8145,149.866,149.866,573,1
166.2828,161.0766,161.0766,574,1
179.3921,175.1027,175.1027,575,1
162.2107,162.515,162.515,576,1
158.7351,152.4987,152.4987,577,1
179.5272,174.0084,174.0084,578,1
177.8454,172.2401,172.2401,579,1
178.9943,173.4288,173.4288,580,1
77.8205,105.3709,105.3709,581,1
183.5558,178.777,178.777,582,1
170.6733,164.5232,164.5232,583,1
172.1009,165.5267,165.5267,584,1
168.6916,161.5711,161.5711,585,1
168.6113,160.5047,160.5047,586,1
168.9516,160.5519,160.5519,587,1
167.8628,161.4204,161.4204,588,1
168.0943,161.8145,161.8145,589,1
169.908,163.0113,163.0113,590,1
165.6381,157.9038,157.9038,591,1
81.3832,110.129,110.129,592,1
168.4361,161.6605,161.6605,593,1
170.4089,162.5943,162.5943,594,1
171.4139,164.2192,164.2192,595,1
175.2261,168.7696,168.7696,596,1
177.9214,171.9682,171.9682,597,1
176.903,169.232,169.232,598,1
175.5826,169.3199,169.3199,599,1
170.0512,164.0775,164.0775,600,1
178.1372,171.4416,171.4416,601,1
176.3935,167.7702,167.7702,602,1
79.3703,111.6478,111.6478,603,1
177.876,168.6926,168.6926,604,1
178.1969,168.9556,168.9556,605,1
172.171,163.8056,163.8056,606,1
150.5796,142.7549,142.7549,607,1
173.3513,174.158,174.158,608,-1
188.3911,192.0628,192.0628,609,-1
202.9752,213.2259,213.2259,610,-1
171.3003,187.1861,187.1861,611,1
133.2154,152.4794,152.4794,612,1
91.252,112.5316,112.5316,613,1
76.1102,107.9762,107.9762,614,1
91.3415,114.7861,114.7861,615,1
85.258,110.7827,110.7827,616,1
67.607,97.2479,97.2479,617,1
64.3045,91.8974,91.8974,618,1
68.5372,95.1448,95.1448,619,1
58.4924,89.765,89.765,620,1
55.2484,86.9754,86.9754,621,1
58.3061,90.4482,90.4482,622,1
62.8486,94.8354,94.8354,623,1
63.8125,97.1484,97.1484,624,1
72.6209,104.8958,104.8958,625,1
70.0393,101.3257,101.3257,626,1
70.6699,102.8448,102.8448,627,1
72.1582,104.7304,104.7304,628,1
68.1056,101.6742,101.6742,629,1
69.6467,105.192,105.192,630,1
68.8657,99.9437,99.9437,631,1
85.0377,112.8385,112.8385,632,1
74.2753,103.0499,103.0499,633,1
70.1449,98.0685,98.0685,634,1
69.9859,97.6169,97.6169,635,1
70.8944,106.4571,106.4571,636,1
70.2658,98.2574,98.2574,637,1
69.3362,97.7557,97.7557,638,1
64.0224,95.5584,95.5584,639,1
59.2325,92.1292,92.1292,640,1
56.9006,91.5532,91.5532,641,1
55.2283,89.4734,89.4734,642,1
54.1591,89.4789,89.4789,643,1
52.0336,86.7021,86.7021,644,1
50.9095,86.2821,86.2821,645,1
49.5521,87.3298,87.3298,646,1
63.1973,99.1763,99.1763,647,1
48.4432,86.1723,86.1723,648,1
47.4654,84.7009,84.7009,649,1
213.4824,220.9398,220.9398,650,1
82.6473,88.5983,88.5983,651,1
139.0285,138.1688,138.1688,652,-1
61.6091,68.4761,68.4761,653,1
38.0089,44.4943,44.4943,654,1
57.6304,63.8681,63.8681,655,1
119.233,127.8492,127.8492,656,1
106.7129,115.1547,115.1547,657,1
78.9279,110.7052,110.7052,658,1
97.7039,108.2308,108.2308,659,1
104.5742,114.8025,114.8025,660,1
115.9091,126.6344,126.6344,661,1
93.4622,102.9999,102.9999,662,1
57.703,66.7397,66.7397,663,1
44.8646,56.3224,56.3224,664,1
49.1621,60.2772,60.2772,665,1
64.1152,77.2744,77.2744,666,1
87.9081,97.6474,97.6474,667,1
87.7221,91.9598,91.9598,668,1
57.452,97.7006,97.7006,669,1
79.764,112.0109,112.0109,670,1
110.8214,106.871,106.871,671,1
111.0372,113.543,113.543,672,-1
82.4117,86.4959,86.4959,673,-1
75.4987,73.4372,73.4372,674,-1
94.2837,101.3309,101.3309,675,-1
86.1147,93.0859,93.0859,676,-1
64.1506,73.4895,73.4895,677,-1
143.2847,146.7292,146.7292,678,-1
144.6282,149.9378,149.9378,679,-1
159.3483,162.8685,162.8685,680,-1
85.4436,115.4551,115.4551,681,1
116.7528,122.7433,122.7433,682,-1
121.8501,128.5282,128.5282,683,-1
178.626,177.382,177.382,684,-1
190.1754,191.6444,191.6444,685,-1
74.326,120.5123,120.5123,686,-1
138.6039,160.7901,160.7901,687,-1
188.7304,193.4534,193.4534,688,-1
187.1532,192.7657,192.7657,689,-1
184.3779,191.5097,191.5097,690,-1
187.7149,190.1548,190.1548,691,1
77.7172,112.0833,112.0833,692,1
192.9617,187.6326,187.6326,693,1
189.1546,184.3623,184.3623,694,1
186.5347,181.2748,181.2748,695,1
183.6666,178.864,178.864,696,1
168.2296,163.2955,163.2955,697,1
152.1949,147.5339,147.5339,698,1
137.075,132.1725,132.1725,699,1
129.4183,125.7387,125.7387,700,1
131.6894,125.2821,125.2821,701,1
143.0674,137.0818,137.0818,702,1
76.6327,110.3044,110.3044,703,1
147.066,141.0046,141.0046,704,1
161.4205,155.641,155.641,705,1
168.6367,163.4806,163.4806,706,1
170.0111,163.6196,163.6196,707,1
172.1444,165.0232,165.0232,708,1
169.2514,162.313,162.313,709,1
170.4087,162.3282,162.3282,710,1
170.5079,162.2319,162.2319,711,1
169.6423,163.6605,163.6605,712,1
170.3724,164.3017,164.3017,713,1
74.6333,108.7084,108.7084,714,1
171.373,164.6767,164.6767,715,1
164.7625,156.8814,156.8814,716,1
168.9574,162.88,162.88,717,1
170.3012,163.2942,163.2942,718,1
173.71,167.3154,167.3154,719,1
176.9656,172.3059,172.3059,720,1
176.3992,170.6594,170.6594,721,1
176.049,170.2175,170.2175,722,1
172.3899,167.0038,167.0038,723,1
171.2278,165.9121,165.9121,724,1
68.0407,102.7626,102.7626,725,1
177.5457,171.1005,171.1005,726,1
180.3543,172.6875,172.6875,727,1
181.1417,173.5925,173.5925,728,1
180.1048,172.0358,172.0358,729,1
176.1163,167.5029,167.5029,730,1
144.5696,135.5723,135.5723,731,1
154.0949,147.9423,147.9423,732,1
168.3145,165.8427,165.8427,733,-1
183.7,196.5419,196.5419,734,-1
164.9773,180.6065,180.6065,735,-1
65.5693,100.2654,100.2654,736,1
