R,G,B,Im_Positions,Labels
48.8243,49.9857,49.9857,188,1
43.9799,46.4023,46.4023,189,1
40.4151,45.0638,45.0638,190,-1
38.9613,44.6154,44.6154,191,-1
94.9725,102.9494,102.9494,192,-1
43.022,48.4486,48.4486,193,-1
43.3105,48.5372,48.5372,194,-1
43.6606,48.6177,48.6177,195,-1
46.437,51.2834,51.2834,196,-1
49.5206,54.6946,54.6946,197,-1
50.4854,55.9742,55.9742,198,-1
52.0343,58.3717,58.3717,199,-1
56.0165,62.6919,62.6919,200,-1
55.2808,61.3532,61.3532,201,-1
56.803,62.5876,62.5876,202,-1
160.0926,170.1913,170.1913,203,-1
57.8063,65.3128,65.3128,204,-1
57.8358,65.7657,65.7657,205,-1
59.2809,67.4543,67.4543,206,-1
59.9759,67.1183,67.1183,207,-1
60.0053,66.2932,66.2932,208,-1
59.9133,66.0034,66.0034,209,-1
59.915,66.4404,66.4404,210,-1
59.5753,65.3987,65.3987,211,-1
56.377,63.2175,63.2175,212,-1
57.5366,63.7022,63.7022,213,-1
162.8488,173.9372,173.9372,214,-1
57.866,63.223,63.223,215,-1
58.1871,63.0424,63.0424,216,-1
57.2383,62.4561,62.4561,217,-1
57.1817,61.7637,61.7637,218,-1
57.6339,62.1954,62.1954,219,-1
57.4297,61.9176,61.9176,220,-1
53.1694,58.3592,58.3592,221,-1
52.5757,56.7262,56.7262,222,-1
52.9196,57.1078,57.1078,223,-1
51.9181,55.977,55.977,224,-1
42.0903,46.8787,46.8787,225,-1
111.0449,119.7883,119.7883,226,-1
52.5062,56.5253,56.5253,227,-1
52.9499,57.0018,57.0018,228,-1
52.4273,56.405,56.405,229,-1
52.2403,56.5768,56.5768,230,-1
50.8336,55.7937,55.7937,231,-1
51.2677,56.7264,56.7264,232,-1
50.8075,57.2172,57.2172,233,-1
51.8724,58.2633,58.2633,234,-1
52.846,59.7967,59.7967,235,-1
52.2801,59.8152,59.8152,236,-1
87.6894,94.1118,94.1118,237,-1
50.9695,60.0086,60.0086,238,-1
53.9603,63.3244,63.3244,239,-1
47.9602,57.6739,57.6739,240,-1
51.9125,61.6335,61.6335,241,-1
49.0586,58.8009,58.8009,242,-1
54.1218,64.513,64.513,243,-1
250.0268,250.273,250.273,244,-1
184.9084,193.4461,193.4461,245,-1
91.3673,101.6026,101.6026,246,-1
152.672,167.6956,167.6956,247,-1
162.1134,170.5019,170.5019,248,-1
171.4341,186.549,186.549,249,-1
178.2586,192.2284,192.2284,250,-1
179.1037,194.1336,194.1336,251,-1
177.1766,193.1989,193.1989,252,-1
170.5206,187.5159,187.5159,253,-1
180.0311,196.2255,196.2255,254,-1
182.5837,197.736,197.736,255,-1
184.3408,199.1443,199.1443,256,-1
183.7163,198.8249,198.8249,257,-1
184.4006,199.7142,199.7142,258,-1
131.0828,130.1586,130.1586,259,-1
176.6431,189.9927,189.9927,260,-1
185.3665,199.6919,199.6919,261,-1
186.1349,201.0555,201.0555,262,-1
182.1394,196.485,196.485,263,-1
177.3784,192.5776,192.5776,264,-1
181.3429,192.7281,192.7281,265,-1
132.4017,144.7615,144.7615,266,-1
167.8431,182.5835,182.5835,267,-1
177.5205,192.0415,192.0415,268,-1
177.4287,194.0495,194.0495,269,-1
68.4512,69.4576,69.4576,270,-1
90.8351,99.7269,99.7269,271,-1
72.4169,81.7121,81.7121,272,-1
87.5756,97.3724,97.3724,273,-1
54.0522,59.8468,59.8468,274,-1
21.8981,22.8728,22.8728,275,-1
19.7046,18.2357,18.2357,276,-1
23.0858,22.7536,22.7536,277,-1
19.2722,19.0695,19.0695,278,-1
20.3114,20.6017,20.6017,279,-1
51.3826,50.8347,50.8347,280,-1
119.3304,126.0829,126.0829,281,-1
40.7358,43.763,43.763,282,-1
30.2341,33.6552,33.6552,283,-1
40.184,41.6802,41.6802,284,-1
40.3204,34.7009,34.7009,285,1
60.0836,46.6704,46.6704,286,1
63.4283,57.5388,57.5388,287,1
79.8544,79.4407,79.4407,288,-1
91.8038,91.802,91.802,289,-1
67.9399,69.3604,69.3604,290,1
77.2983,78.54,78.54,291,1
51.3937,54.044,54.044,292,-1
98.5547,98.6042,98.6042,293,1
107.6614,106.0769,106.0769,294,1
108.5566,107.1907,107.1907,295,1
108.1385,105.3816,105.3816,296,1
107.3774,104.6714,104.6714,297,1
109.4909,106.5566,106.5566,298,1
111.3563,108.8874,108.8874,299,1
110.0401,108.0861,108.0861,300,1
111.0214,108.4783,108.4783,301,1
110.606,108.2463,108.2463,302,1
27.6216,28.4906,28.4906,303,-1
113.6465,111.4569,111.4569,304,1
114.1278,112.5415,112.5415,305,-1
114.9035,113.6677,113.6677,306,-1
115.4665,114.4345,114.4345,307,-1
118.0449,115.5997,115.5997,308,-1
117.7255,115.6252,115.6252,309,-1
118.317,117.0219,117.0219,310,-1
121.8605,121.3933,121.3933,311,-1
125.3791,123.9101,123.9101,312,-1
126.2757,124.5535,124.5535,313,-1
24.664,26.3362,26.3362,314,-1
130.5973,128.5794,128.5794,315,-1
133.6085,130.4877,130.4877,316,-1
119.2707,116.847,116.847,317,-1
115.97,111.497,111.497,318,-1
120.6986,115.0468,115.0468,319,1
126.355,120.0237,120.0237,320,1
123.7063,117.0042,117.0042,321,1
124.5562,116.9566,116.9566,322,1
125.0567,114.0624,114.0624,323,1
115.2836,105.9642,105.9642,324,1
11.2076,13.8394,13.8394,325,1
104.7197,95.7796,95.7796,326,1
104.027,94.6291,94.6291,327,1
101.1656,96.8718,96.8718,328,-1
103.002,100.1063,100.1063,329,-1
73.8212,67.7342,67.7342,330,1
54.2084,53.5721,53.5721,331,1
45.543,46.7216,46.7216,332,1
38.4964,42.0884,42.0884,333,-1
34.539,39.4692,39.4692,334,-1
37.431,41.6853,41.6853,335,-1
38.6713,39.4385,39.4385,336,-1
5.5083,8.7188,8.7188,337,1
41.4961,45.5765,45.5765,338,-1
42.8346,46.9629,46.9629,339,-1
42.62,47.2324,47.2324,340,-1
46.4441,50.8111,50.8111,341,-1
48.9151,54.2566,54.2566,342,-1
48.8355,54.9144,54.9144,343,-1
50.6765,57.2652,57.2652,344,-1
52.7015,58.3216,58.3216,345,-1
53.1389,59.0136,59.0136,346,-1
55.2762,61.2646,61.2646,347,-1
4.8455,7.2855,7.2855,348,1
56.0057,62.6095,62.6095,349,-1
58.5158,65.563,65.563,350,-1
60.935,68.5008,68.5008,351,-1
59.8013,66.9349,66.9349,352,-1
58.6478,65.9191,65.9191,353,-1
58.7263,65.6696,65.6696,354,-1
58.7047,66.1879,66.1879,355,-1
61.907,69.4849,69.4849,356,-1
58.7025,65.736,65.736,357,-1
56.2882,63.0052,63.0052,358,-1
5.6671,9.1147,9.1147,359,1
56.4559,61.9201,61.9201,360,-1
59.71,64.0409,64.0409,361,-1
60.6122,65.4654,65.4654,362,-1
56.5088,61.3426,61.3426,363,-1
55.4913,59.7438,59.7438,364,-1
57.1003,61.4626,61.4626,365,-1
57.7017,62.2227,62.2227,366,-1
52.9032,56.9988,56.9988,367,-1
52.1713,56.1969,56.1969,368,-1
53.0326,56.8718,56.8718,369,-1
6.49,9.1534,9.1534,370,1
52.678,56.4366,56.4366,371,-1
53.6472,57.7661,57.7661,372,-1
53.0995,57.1201,57.1201,373,-1
53.3608,57.4928,57.4928,374,-1
54.2254,58.8625,58.8625,375,-1
52.4467,57.7799,57.7799,376,-1
50.7824,57.2485,57.2485,377,-1
49.877,57.0606,57.0606,378,-1
49.9912,57.5998,57.5998,379,-1
50.6707,58.938,58.938,380,-1
30.3342,31.1731,31.1731,381,1
49.8562,59.0466,59.0466,382,-1
48.9964,59.0469,59.0469,383,-1
49.9642,60.0505,60.0505,384,-1
46.8861,57.4184,57.4184,385,-1
46.1021,57.2126,57.2126,386,-1
89.1506,98.0332,98.0332,387,-1
152.4877,162.9151,162.9151,388,-1
95.2992,106.3066,106.3066,389,-1
156.1271,169.9344,169.9344,390,-1
156.2957,168.9446,168.9446,391,-1
48.722,49.0438,49.0438,392,-1
136.4502,148.8071,148.8071,393,-1
135.7638,147.6989,147.6989,394,-1
166.2159,183.8082,183.8082,395,-1
163.384,179.7909,179.7909,396,-1
173.5677,189.8591,189.8591,397,-1
176.8131,193.5687,193.5687,398,-1
178.299,194.3982,194.3982,399,-1
175.7316,190.3266,190.3266,400,-1
128.2749,142.1671,142.1671,401,-1
148.2256,164.7557,164.7557,402,-1
27.9614,30.7201,30.7201,403,-1
177.1872,192.8321,192.8321,404,-1
179.2781,194.3919,194.3919,405,-1
138.488,149.9929,149.9929,406,-1
159.9498,176.5425,176.5425,407,-1
181.7924,196.7617,196.7617,408,-1
180.4614,194.2908,194.2908,409,-1
176.7463,192.5032,192.5032,410,-1
166.5002,180.9916,180.9916,411,-1
170.2518,185.3877,185.3877,412,-1
85.8794,94.1812,94.1812,413,-1
29.0368,30.7579,30.7579,414,-1
73.1647,82.5519,82.5519,415,-1
83.8578,93.5432,93.5432,416,-1
46.0064,50.6301,50.6301,417,-1
21.276,20.7993,20.7993,418,-1
21.5522,19.8483,19.8483,419,-1
17.5753,16.6368,16.6368,420,-1
19.3568,18.9551,18.9551,421,-1
21.7691,20.895,20.895,422,-1
60.0615,59.5559,59.5559,423,-1
32.9255,37.0023,37.0023,424,-1
32.4138,30.2532,30.2532,425,1
29.2623,32.9282,32.9282,426,-1
54.4171,55.1123,55.1123,427,-1
53.4752,46.2674,46.2674,428,1
59.1165,46.4763,46.4763,429,1
72.2458,69.4192,69.4192,430,-1
85.7797,85.5547,85.5547,431,-1
93.682,94.2725,94.2725,432,-1
49.1342,50.8478,50.8478,433,1
92.0146,93.6761,93.6761,434,-1
104.9255,104.3319,104.3319,435,1
49.6567,38.2566,38.2566,436,1
109.8479,108.3313,108.3313,437,1
108.6298,106.3029,106.3029,438,1
106.3572,104.3376,104.3376,439,1
108.143,105.9543,105.9543,440,1
108.8673,106.5043,106.5043,441,1
107.7715,105.5165,105.5165,442,1
108.894,106.5365,106.5365,443,1
110.4251,108.3769,108.3769,444,1
111.5854,108.8935,108.8935,445,1
113.3607,110.9764,110.9764,446,1
54.178,61.7022,61.7022,447,-1
51.2982,40.9695,40.9695,448,1
113.8716,111.6619,111.6619,449,-1
114.7346,113.2694,113.2694,450,-1
115.0187,114.0096,114.0096,451,-1
116.7686,115.4584,115.4584,452,-1
117.2986,115.0989,115.0989,453,-1
119.095,117.9795,117.9795,454,-1
122.6113,121.5145,121.5145,455,-1
123.9937,121.8868,121.8868,456,-1
125.1145,124.3863,124.3863,457,-1
131.8848,129.8701,129.8701,458,-1
51.8164,50.464,50.464,459,-1
133.3358,130.3695,130.3695,460,-1
122.2915,117.7227,117.7227,461,-1
118.0293,112.6956,112.6956,462,-1
123.8314,118.2807,118.2807,463,-1
128.0335,121.8265,121.8265,464,-1
120.345,114.0567,114.0567,465,1
124.5465,115.833,115.833,466,1
125.2073,114.71,114.71,467,1
123.8766,113.291,113.291,468,1
117.281,105.6396,105.6396,469,1
69.9047,68.3749,68.3749,470,1
103.1308,92.9321,92.9321,471,1
92.362,87.8958,87.8958,472,-1
96.5039,96.1679,96.1679,473,-1
75.2509,68.1611,68.1611,474,1
50.9325,50.5246,50.5246,475,1
32.2954,35.4436,35.4436,476,-1
32.5156,36.7539,36.7539,477,-1
31.8286,34.2348,34.2348,478,-1
32.4355,34.677,34.677,479,-1
37.7109,41.3077,41.3077,480,-1
74.0406,73.3423,73.3423,481,1
40.6767,44.7826,44.7826,482,-1
41.3042,45.619,45.619,483,-1
45.2063,50.0265,50.0265,484,-1
47.3315,53.5383,53.5383,485,-1
48.5545,54.4961,54.4961,486,-1
51.0868,56.5455,56.5455,487,-1
51.2403,56.0856,56.0856,488,-1
52.6503,57.0278,57.0278,489,-1
55.2257,60.1639,60.1639,490,-1
55.4718,61.7661,61.7661,491,-1
51.6069,50.4821,50.4821,492,1
57.1201,63.2019,63.2019,493,-1
59.915,67.2246,67.2246,494,-1
61.8469,68.9584,68.9584,495,-1
59.7254,66.6131,66.6131,496,-1
57.7988,65.3104,65.3104,497,-1
57.1898,64.8626,64.8626,498,-1
58.2162,66.2987,66.2987,499,-1
61.7385,67.9719,67.9719,500,-1
62.4726,69.0322,69.0322,501,-1
57.4269,62.6993,62.6993,502,-1
71.762,73.4041,73.4041,503,-1
57.9483,62.2814,62.2814,504,-1
60.1106,64.7473,64.7473,505,-1
60.2416,65.4122,65.4122,506,-1
55.1766,60.0323,60.0323,507,-1
53.1232,57.0084,57.0084,508,-1
55.3609,58.6118,58.6118,509,-1
57.8114,60.8586,60.8586,510,-1
53.6927,57.5434,57.5434,511,-1
53.4119,57.0301,57.0301,512,-1
53.0275,56.7157,56.7157,513,-1
99.7025,100.0413,100.0413,514,-1
52.8436,56.6563,56.6563,515,-1
54.3417,58.4816,58.4816,516,-1
53.843,57.9618,57.9618,517,-1
52.7562,57.15,57.15,518,-1
53.8008,59.1731,59.1731,519,-1
51.7634,58.5726,58.5726,520,-1
49.1141,56.629,56.629,521,-1
48.4761,56.8076,56.8076,522,-1
49.627,58.9027,58.9027,523,-1
50.6583,60.8183,60.8183,524,-1
97.9781,99.3814,99.3814,525,-1
51.6331,62.7153,62.7153,526,-1
47.1546,59.1036,59.1036,527,-1
47.3183,59.3765,59.3765,528,-1
44.9471,57.405,57.405,529,-1
128.5508,135.7113,135.7113,530,-1
254.4281,254.4142,254.4142,531,-1
145.6508,158.8784,158.8784,532,-1
146.6849,161.3301,161.3301,533,-1
148.3334,161.5406,161.5406,534,-1
119.5935,128.0388,128.0388,535,-1
101.5327,101.7973,101.7973,536,-1
90.2381,99.1337,99.1337,537,-1
123.9547,131.7761,131.7761,538,-1
139.4294,151.5008,151.5008,539,-1
146.1615,161.797,161.797,540,-1
138.3959,152.5559,152.5559,541,-1
158.3919,173.9144,173.9144,542,-1
163.7137,177.4692,177.4692,543,-1
150.5477,163.5478,163.5478,544,-1
148.1202,164.0526,164.0526,545,-1
153.5393,169.6144,169.6144,546,-1
103.519,102.2272,102.2272,547,1
170.3902,185.6792,185.6792,548,-1
170.7707,184.9367,184.9367,549,-1
145.2616,157.9286,157.9286,550,-1
160.6111,178.8506,178.8506,551,-1
175.6201,191.2137,191.2137,552,-1
178.01,192.4178,192.4178,553,-1
140.3622,150.2751,150.2751,554,-1
135.5123,147.96,147.96,555,-1
147.3924,161.8857,161.8857,556,-1
95.0558,105.2368,105.2368,557,-1
35.8077,36.6351,36.6351,558,-1
104.4295,103.6886,103.6886,559,1
84.5879,94.8723,94.8723,560,-1
83.3695,92.8342,92.8342,561,-1
41.5826,45.3105,45.3105,562,-1
21.9411,20.9164,20.9164,563,-1
19.3293,18.0662,18.0662,564,-1
15.9125,14.4478,14.4478,565,-1
20.5344,20.0795,20.0795,566,-1
23.6179,23.0726,23.0726,567,-1
63.7804,64.6767,64.6767,568,-1
30.8425,35.3423,35.3423,569,-1
104.3964,103.0965,103.0965,570,1
30.8735,34.0591,34.0591,571,-1
61.08,59.5427,59.5427,572,-1
57.0949,46.7218,46.7218,573,1
61.846,48.3592,48.3592,574,1
68.9179,67.622,67.622,575,-1
94.0206,94.1789,94.1789,576,-1
99.3161,100.1186,100.1186,577,-1
62.9121,64.0043,64.0043,578,1
98.6552,99.4802,99.4802,579,1
109.9111,110.5576,110.5576,580,1
104.7122,103.5019,103.5019,581,1
108.4152,108.1624,108.1624,582,1
106.9882,104.6832,104.6832,583,1
103.8475,101.172,101.172,584,1
106.3149,103.9298,103.9298,585,1
108.2968,105.6715,105.6715,586,1
107.3266,104.8503,104.8503,587,1
107.9165,105.8177,105.8177,588,1
108.7977,107.516,107.516,589,1
110.6485,110.1286,110.1286,590,1
113.4641,111.6028,111.6028,591,1
103.1812,102.7715,102.7715,592,1
114.5557,112.4663,112.4663,593,-1
114.8031,114.0169,114.0169,594,-1
115.5417,114.6835,114.6835,595,-1
116.7268,114.7692,114.7692,596,-1
116.2671,114.3363,114.3363,597,-1
118.5982,117.5482,117.5482,598,-1
118.3632,117.0446,117.0446,599,-1
122.3297,120.6124,120.6124,600,-1
125.6872,124.3144,124.3144,601,-1
133.4737,130.0618,130.0618,602,-1
104.8227,104.1498,104.1498,603,-1
121.057,118.035,118.035,604,-1
117.9435,113.2559,113.2559,605,-1
122.399,115.5113,115.5113,606,1
124.9425,119.7665,119.7665,607,1
124.4959,118.7106,118.7106,608,1
118.392,113.1713,113.1713,609,1
112.7882,107.4059,107.4059,610,-1
119.7269,111.1824,111.1824,611,1
125.4724,115.2015,115.2015,612,1
125.2412,114.1443,114.1443,613,1
106.1658,105.1745,105.1745,614,-1
109.571,98.3754,98.3754,615,1
122.9624,124.0016,124.0016,616,-1
89.0407,86.2505,86.2505,617,1
59.2695,56.6259,56.6259,618,1
44.0424,45.6809,45.6809,619,1
28.7554,32.6549,32.6549,620,-1
30.7113,34.2215,34.2215,621,-1
32.3359,35.2931,35.2931,622,-1
32.1221,35.1543,35.1543,623,-1
33.2356,34.88,34.88,624,-1
107.0535,106.4069,106.4069,625,-1
36.9461,38.0947,38.0947,626,-1
41.2647,43.8104,43.8104,627,-1
43.3888,47.5898,47.5898,628,-1
46.0826,50.9679,50.9679,629,-1
48.8848,54.8129,54.8129,630,-1
50.6194,55.8568,55.8568,631,-1
50.9448,55.9081,55.9081,632,-1
51.4482,55.8909,55.8909,633,-1
55.4098,60.8555,60.8555,634,-1
56.3245,61.7579,61.7579,635,-1
107.8365,107.5304,107.5304,636,-1
57.4397,63.0288,63.0288,637,-1
60.5721,66.9093,66.9093,638,-1
59.4536,66.4744,66.4744,639,-1
58.5753,65.7171,65.7171,640,-1
58.0746,65.2582,65.2582,641,-1
56.8584,64.868,64.868,642,-1
59.6926,67.8587,67.8587,643,-1
58.7701,66.5482,66.5482,644,-1
60.1835,66.604,66.604,645,-1
62.7407,67.2764,67.2764,646,-1
107.5579,106.6405,106.6405,647,-1
58.7016,63.6932,63.6932,648,-1
57.9946,63.304,63.304,649,-1
58.4277,64.329,64.329,650,-1
59.0549,63.8599,63.8599,651,-1
55.9314,59.3084,59.3084,652,-1
54.0192,56.9986,56.9986,653,-1
56.1916,58.781,58.781,654,-1
57.938,60.2868,60.2868,655,-1
55.182,57.7275,57.7275,656,-1
54.6798,57.7612,57.7612,657,-1
107.8782,106.9019,106.9019,658,-1
53.42,57.1774,57.1774,659,-1
53.3863,57.556,57.556,660,-1
54.0044,58.2158,58.2158,661,-1
52.6206,57.4325,57.4325,662,-1
52.9583,58.3867,58.3867,663,-1
52.0908,58.4301,58.4301,664,-1
49.5726,57.5636,57.5636,665,-1
49.4393,57.7751,57.7751,666,-1
46.4014,56.6449,56.6449,667,-1
46.0526,56.7864,56.7864,668,-1
32.629,31.2302,31.2302,669,1
107.7388,106.2916,106.2916,670,-1
46.7753,58.59,58.59,671,-1
48.7477,61.1969,61.1969,672,-1
47.0573,59.3104,59.3104,673,-1
47.6794,59.4695,59.4695,674,-1
170.7959,175.8421,175.8421,675,-1
233.9843,236.4221,236.4221,676,-1
120.5153,135.7142,135.7142,677,-1
109.4536,122.2759,122.2759,678,-1
130.552,142.5469,142.5469,679,-1
130.0433,138.8488,138.8488,680,-1
108.0284,106.7139,106.7139,681,-1
113.3858,123.0512,123.0512,682,-1
112.771,120.317,120.317,683,-1
113.5516,124.0179,124.0179,684,-1
87.4319,87.622,87.622,685,-1
104.5338,107.2757,107.2757,686,-1
119.8145,126.7246,126.7246,687,-1
116.0136,126.8823,126.8823,688,-1
123.27,136.5872,136.5872,689,-1
130.2528,142.949,142.949,690,-1
127.1669,138.9125,138.9125,691,-1
106.1417,106.1992,106.1992,692,-1
154.9035,167.3063,167.3063,693,-1
156.5784,172.3705,172.3705,694,-1
151.7584,168.835,168.835,695,-1
162.0757,178.9521,178.9521,696,-1
160.9358,177.1861,177.1861,697,-1
170.7607,186.0757,186.0757,698,-1
168.1582,180.125,180.125,699,-1
177.8571,189.9335,189.9335,700,-1
141.9843,153.2927,153.2927,701,-1
97.1571,106.5744,106.5744,702,-1
105.6119,106.3047,106.3047,703,-1
80.5031,89.6642,89.6642,704,-1
84.655,94.3255,94.3255,705,-1
37.1966,39.7634,39.7634,706,-1
22.5112,20.6494,20.6494,707,-1
18.3571,16.9227,16.9227,708,-1
18.2732,16.8056,16.8056,709,-1
22.227,21.4202,21.4202,710,-1
29.6043,29.3026,29.3026,711,-1
51.713,54.7706,54.7706,712,-1
28.4773,34.1645,34.1645,713,-1
104.4028,105.1053,105.1053,714,-1
35.8022,39.1122,39.1122,715,-1
